frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
358,  0,  11.900,  0.93,  1, 0.63, 0.78, 1.18, 0.02, 1.55, 2.76, 0.00, 1.74, 0.73, 1.53, 0.03, 0.00, 0.31, 0.00, 1.19, 0.00, 1.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
359,  0,  11.933,  0.88,  1, 0.91, 0.99, 1.37, 0.00, 1.44, 2.57, 0.00, 1.70, 0.68, 1.41, 0.06, 0.00, 0.39, 0.00, 1.16, 0.00, 1.27, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
360,  0,  11.967,  0.93,  1, 0.87, 0.57, 1.37, 0.00, 1.57, 2.70, 0.00, 1.86, 0.73, 1.48, 0.15, 0.00, 0.36, 0.00, 1.00, 0.00, 0.75, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
361,  0,  12.000,  0.98,  1, 0.66, 0.23, 1.46, 0.00, 1.66, 2.96, 0.00, 1.93, 0.76, 1.56, 0.26, 0.02, 0.45, 0.00, 0.73, 0.00, 0.28, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
362,  0,  12.033,  0.98,  1, 0.44, 0.02, 1.28, 0.00, 1.74, 3.09, 0.00, 2.02, 0.77, 1.64, 0.35, 0.03, 0.53, 0.00, 0.53, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
363,  0,  12.067,  0.98,  1, 0.35, 0.02, 1.20, 0.00, 1.73, 3.14, 0.07, 1.97, 0.64, 1.79, 0.24, 0.03, 0.65, 0.00, 0.38, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
364,  0,  12.100,  0.93,  1, 0.26, 0.00, 0.96, 0.00, 1.77, 3.18, 0.07, 1.99, 0.63, 1.73, 0.20, 0.05, 0.68, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
365,  0,  12.133,  0.98,  1, 0.32, 0.00, 1.04, 0.00, 1.74, 3.42, 0.08, 1.89, 0.59, 1.81, 0.07, 0.04, 0.66, 0.00, 0.32, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
366,  0,  12.167,  0.98,  1, 0.33, 0.00, 1.03, 0.00, 1.76, 3.33, 0.06, 1.85, 0.57, 1.72, 0.07, 0.04, 0.70, 0.00, 0.24, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
367,  0,  12.200,  0.98,  1, 0.47, 0.07, 1.19, 0.00, 1.75, 3.20, 0.06, 1.80, 0.54, 1.67, 0.00, 0.00, 0.69, 0.00, 0.33, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
368,  0,  12.233,  0.98,  1, 0.55, 0.07, 1.16, 0.00, 1.73, 3.22, 0.06, 1.77, 0.54, 1.66, 0.00, 0.00, 0.82, 0.00, 0.29, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
369,  0,  12.267,  0.98,  1, 0.58, 0.07, 1.31, 0.00, 1.71, 3.29, 0.00, 1.71, 0.58, 1.46, 0.01, 0.00, 0.79, 0.00, 0.34, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
370,  0,  12.300,  0.98,  1, 0.53, 0.00, 1.22, 0.00, 1.71, 3.61, 0.04, 1.73, 0.56, 1.64, 0.01, 0.01, 0.87, 0.00, 0.15, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
371,  0,  12.333,  0.98,  1, 0.43, 0.00, 1.28, 0.00, 1.76, 3.54, 0.04, 1.74, 0.54, 1.68, 0.01, 0.01, 0.83, 0.00, 0.14, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
372,  0,  12.367,  0.98,  1, 0.36, 0.00, 1.17, 0.00, 1.74, 3.35, 0.07, 1.68, 0.56, 1.89, 0.00, 0.01, 0.74, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
373,  0,  12.400,  0.98,  1, 0.24, 0.00, 1.16, 0.00, 1.76, 2.89, 0.03, 1.64, 0.55, 1.94, 0.00, 0.00, 0.61, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
374,  0,  12.433,  0.98,  1, 0.21, 0.00, 1.11, 0.00, 1.77, 2.76, 0.03, 1.70, 0.56, 1.91, 0.00, 0.00, 0.55, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
375,  0,  12.467,  0.98,  1, 0.40, 0.15, 1.22, 0.00, 1.66, 2.75, 0.09, 1.68, 0.59, 1.80, 0.00, 0.00, 0.62, 0.00, 0.25, 0.00, 0.58, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
376,  0,  12.500,  0.98,  1, 0.55, 0.29, 1.25, 0.00, 1.44, 2.80, 0.09, 1.47, 0.64, 1.76, 0.00, 0.00, 0.72, 0.00, 0.43, 0.00, 1.11, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
377,  0,  12.533,  0.93,  1, 0.71, 0.29, 1.33, 0.00, 1.36, 2.71, 0.17, 1.34, 0.69, 1.72, 0.00, 0.00, 0.83, 0.00, 0.34, 0.00, 1.46, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
378,  0,  12.567,  0.98,  1, 0.61, 0.14, 1.27, 0.00, 1.53, 3.03, 0.22, 1.42, 0.71, 1.81, 0.00, 0.00, 0.79, 0.00, 0.19, 0.00, 0.99, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
379,  0,  12.600,  0.98,  1, 0.52, 0.00, 1.35, 0.00, 1.76, 3.27, 0.28, 1.67, 0.68, 1.87, 0.00, 0.00, 0.80, 0.00, 0.00, 0.00, 0.45, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
380,  0,  12.633,  0.98,  1, 0.41, 0.00, 1.27, 0.00, 1.84, 3.26, 0.30, 1.71, 0.67, 1.98, 0.00, 0.00, 0.82, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
381,  0,  12.667,  0.98,  1, 0.41, 0.00, 1.29, 0.00, 1.87, 3.21, 0.31, 1.74, 0.65, 2.04, 0.00, 0.00, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
382,  0,  12.700,  0.98,  1, 0.49, 0.06, 1.27, 0.00, 1.94, 3.18, 0.38, 1.69, 0.72, 2.09, 0.00, 0.00, 1.13, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
383,  0,  12.733,  0.98,  1, 0.45, 0.06, 1.25, 0.00, 1.91, 3.33, 0.37, 1.67, 0.69, 2.07, 0.00, 0.00, 1.12, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
384,  0,  12.767,  0.98,  1, 0.41, 0.06, 1.18, 0.00, 1.89, 3.26, 0.32, 1.65, 0.67, 2.13, 0.00, 0.00, 1.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
385,  0,  12.800,  0.98,  1, 0.33, 0.00, 1.15, 0.00, 1.85, 3.18, 0.39, 1.62, 0.59, 2.14, 0.00, 0.00, 0.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
386,  0,  12.833,  0.93,  1, 0.21, 0.00, 1.14, 0.00, 1.82, 3.18, 0.36, 1.59, 0.57, 2.08, 0.00, 0.00, 0.86, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
387,  0,  12.867,  0.98,  1, 0.15, 0.00, 1.06, 0.00, 1.78, 3.10, 0.40, 1.53, 0.54, 2.13, 0.00, 0.00, 0.96, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
388,  0,  12.900,  0.98,  1, 0.07, 0.00, 1.02, 0.00, 1.77, 3.24, 0.22, 1.53, 0.50, 2.14, 0.00, 0.00, 0.99, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
389,  0,  12.933,  0.98,  1, 0.07, 0.00, 0.96, 0.00, 1.81, 3.15, 0.33, 1.61, 0.55, 2.27, 0.00, 0.00, 1.17, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
390,  0,  12.967,  0.98,  1, 0.01, 0.00, 1.03, 0.00, 1.76, 3.13, 0.28, 1.79, 0.57, 2.25, 0.00, 0.00, 1.15, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
391,  0,  13.000,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 1.75, 3.19, 0.31, 1.84, 0.66, 2.24, 0.00, 0.00, 1.16, 0.10, 0.00, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
392,  0,  13.033,  0.98,  1, 0.00, 0.00, 1.15, 0.00, 1.75, 2.96, 0.18, 1.80, 0.71, 2.23, 0.00, 0.00, 1.05, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
393,  0,  13.067,  0.98,  1, 0.00, 0.00, 1.11, 0.00, 1.80, 2.78, 0.13, 1.62, 0.74, 2.31, 0.00, 0.00, 1.03, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
394,  0,  13.100,  0.93,  1, 0.00, 0.00, 1.17, 0.00, 1.78, 2.31, 0.09, 1.55, 0.73, 2.37, 0.00, 0.00, 0.98, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
395,  0,  13.133,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 1.75, 2.28, 0.14, 1.52, 0.73, 2.38, 0.00, 0.00, 0.90, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
396,  0,  13.167,  0.98,  1, 0.00, 0.00, 1.13, 0.00, 1.78, 2.37, 0.17, 1.57, 0.71, 2.30, 0.00, 0.00, 0.97, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
397,  0,  13.200,  0.98,  1, 0.00, 0.00, 1.12, 0.00, 1.85, 2.53, 0.26, 1.64, 0.75, 2.37, 0.00, 0.00, 1.06, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
398,  0,  13.233,  0.98,  1, 0.00, 0.00, 1.29, 0.00, 1.89, 2.58, 0.29, 1.71, 0.76, 2.37, 0.00, 0.00, 1.20, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
399,  0,  13.267,  0.98,  1, 0.00, 0.00, 1.29, 0.00, 1.87, 2.40, 0.30, 1.70, 0.79, 2.27, 0.00, 0.00, 1.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
400,  0,  13.300,  0.98,  1, 0.00, 0.00, 1.29, 0.00, 1.79, 2.29, 0.26, 1.65, 0.79, 2.20, 0.00, 0.00, 1.11, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
401,  0,  13.333,  0.98,  1, 0.00, 0.00, 1.23, 0.00, 1.78, 2.39, 0.20, 1.70, 0.82, 2.18, 0.00, 0.00, 1.05, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
402,  0,  13.367,  0.98,  1, 0.00, 0.00, 1.21, 0.00, 1.73, 2.39, 0.12, 1.71, 0.81, 2.24, 0.00, 0.00, 1.13, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
403,  0,  13.400,  0.98,  1, 0.00, 0.00, 1.18, 0.00, 1.76, 2.37, 0.10, 1.78, 0.81, 2.31, 0.00, 0.00, 1.15, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
404,  0,  13.433,  0.98,  1, 0.00, 0.00, 1.26, 0.00, 1.74, 2.09, 0.14, 1.73, 0.82, 2.26, 0.00, 0.00, 1.28, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
405,  0,  13.467,  0.98,  1, 0.00, 0.00, 1.27, 0.00, 1.78, 2.24, 0.21, 1.78, 0.81, 2.23, 0.00, 0.00, 1.31, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
406,  0,  13.500,  0.98,  1, 0.00, 0.00, 1.38, 0.00, 1.81, 2.30, 0.27, 1.83, 0.80, 2.13, 0.00, 0.00, 1.32, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
407,  0,  13.533,  0.98,  1, 0.00, 0.00, 1.42, 0.00, 1.82, 2.52, 0.27, 1.86, 0.74, 2.08, 0.00, 0.00, 1.32, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
408,  0,  13.567,  0.98,  1, 0.00, 0.00, 1.49, 0.00, 1.81, 2.52, 0.31, 1.79, 0.76, 1.99, 0.00, 0.00, 1.23, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
409,  0,  13.600,  0.98,  1, 0.00, 0.00, 1.39, 0.00, 1.79, 2.55, 0.31, 1.71, 0.77, 2.00, 0.00, 0.00, 1.29, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
410,  0,  13.633,  0.98,  1, 0.00, 0.00, 1.27, 0.00, 1.83, 2.68, 0.38, 1.61, 0.77, 2.08, 0.00, 0.00, 1.26, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
411,  0,  13.667,  0.98,  1, 0.00, 0.00, 1.34, 0.00, 1.95, 2.75, 0.33, 1.63, 0.79, 2.26, 0.00, 0.00, 1.35, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
412,  0,  13.700,  0.98,  1, 0.18, 0.00, 1.54, 0.00, 1.86, 3.01, 0.44, 1.60, 0.84, 2.24, 0.00, 0.00, 1.36, 0.04, 0.00, 0.00, 0.44, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
413,  0,  13.733,  0.98,  1, 0.33, 0.11, 1.80, 0.00, 1.70, 3.11, 0.35, 1.72, 0.91, 2.15, 0.00, 0.00, 1.26, 0.00, 0.00, 0.00, 0.74, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
414,  0,  13.767,  0.98,  1, 0.51, 0.11, 1.70, 0.00, 1.60, 3.27, 0.32, 1.83, 0.98, 2.14, 0.00, 0.00, 1.26, 0.00, 0.00, 0.00, 0.98, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
415,  0,  13.800,  0.98,  1, 0.41, 0.11, 1.56, 0.00, 1.78, 3.37, 0.26, 1.83, 0.99, 2.27, 0.00, 0.00, 1.22, 0.00, 0.00, 0.00, 0.56, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
416,  0,  13.833,  0.98,  1, 0.26, 0.00, 1.46, 0.00, 1.95, 3.38, 0.29, 1.70, 0.96, 2.28, 0.00, 0.00, 1.27, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
417,  0,  13.867,  0.98,  1, 0.08, 0.00, 1.51, 0.00, 2.02, 3.31, 0.30, 1.58, 0.93, 2.13, 0.00, 0.00, 1.16, 0.01, 0.00, 0.00, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
418,  0,  13.900,  0.98,  1, 0.01, 0.00, 1.50, 0.00, 2.06, 3.22, 0.26, 1.55, 0.93, 2.03, 0.00, 0.00, 1.23, 0.03, 0.00, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
419,  0,  13.933,  0.98,  1, 0.01, 0.00, 1.40, 0.00, 2.06, 3.12, 0.28, 1.59, 0.96, 2.12, 0.00, 0.00, 1.31, 0.06, 0.00, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
420,  0,  13.967,  0.98,  1, 0.00, 0.00, 1.35, 0.00, 2.02, 2.99, 0.25, 1.55, 0.92, 2.20, 0.00, 0.00, 1.39, 0.11, 0.00, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
421,  0,  14.000,  0.98,  1, 0.00, 0.00, 1.31, 0.00, 1.97, 2.82, 0.26, 1.52, 0.92, 2.25, 0.00, 0.00, 1.28, 0.10, 0.00, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
422,  0,  14.033,  0.98,  1, 0.00, 0.00, 1.34, 0.00, 1.98, 2.75, 0.27, 1.45, 0.93, 2.29, 0.00, 0.00, 1.29, 0.09, 0.00, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
423,  0,  14.067,  0.98,  1, 0.00, 0.00, 1.31, 0.00, 1.99, 2.58, 0.30, 1.37, 1.00, 2.32, 0.00, 0.00, 1.23, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
424,  0,  14.100,  0.98,  1, 0.00, 0.00, 1.30, 0.00, 2.01, 2.59, 0.30, 1.40, 0.98, 2.30, 0.00, 0.00, 1.26, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
425,  0,  14.133,  0.98,  1, 0.00, 0.00, 1.21, 0.00, 2.00, 2.58, 0.29, 1.47, 0.95, 2.22, 0.00, 0.00, 1.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
426,  0,  14.167,  0.98,  1, 0.00, 0.00, 1.20, 0.00, 1.99, 2.89, 0.32, 1.48, 0.90, 2.15, 0.00, 0.00, 1.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
427,  0,  14.200,  0.98,  1, 0.00, 0.00, 1.19, 0.00, 1.94, 2.93, 0.31, 1.47, 0.92, 2.15, 0.00, 0.00, 1.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
428,  0,  14.233,  0.98,  1, 0.00, 0.00, 1.28, 0.00, 1.88, 2.96, 0.26, 1.42, 0.95, 2.09, 0.00, 0.00, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
