frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,emotion
2020,0,33.65,0.98,1,0.41,0.0,1.69,0.0,0.51,1.82,0.0,1.21,0.14,0.0,0.07,1.82,0.0,0.0,0.02,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2021,0,33.667,0.98,1,0.38,0.0,1.7,0.0,0.48,1.77,0.0,1.3,0.08,0.0,0.07,1.74,0.0,0.0,0.04,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2022,0,33.683,0.98,1,0.42,0.0,1.73,0.0,0.46,1.81,0.0,1.39,0.14,0.0,0.07,1.76,0.0,0.0,0.03,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2023,0,33.7,0.98,1,0.33,0.0,1.71,0.0,0.42,1.6,0.0,1.47,0.1,0.0,0.01,1.83,0.0,0.0,0.15,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2024,0,33.717,0.98,1,0.35,0.0,1.71,0.0,0.42,1.57,0.0,1.48,0.1,0.0,0.07,1.94,0.0,0.0,0.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2025,0,33.733,0.98,1,0.32,0.0,1.69,0.0,0.38,1.54,0.0,1.5,0.06,0.0,0.07,1.89,0.0,0.0,0.23,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2026,0,33.75,0.98,1,0.32,0.0,1.68,0.0,0.4,1.66,0.0,1.47,0.05,0.0,0.09,1.86,0.0,0.0,0.12,0.75,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2027,0,33.767,0.98,1,0.24,0.0,1.61,0.0,0.39,1.59,0.0,1.46,0.06,0.0,0.05,1.82,0.0,0.0,0.02,0.61,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2028,0,33.783,0.98,1,0.15,0.0,1.55,0.0,0.4,1.6,0.0,1.4,0.03,0.01,0.08,1.79,0.0,0.0,0.09,0.57,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2029,0,33.8,0.98,1,0.16,0.0,1.52,0.0,0.37,1.52,0.0,1.28,0.02,0.09,0.05,1.8,0.0,0.0,0.14,0.5,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2030,0,33.817,0.98,1,0.19,0.0,1.5,0.06,0.4,1.58,0.0,1.25,0.02,0.2,0.03,1.8,0.0,0.0,0.17,0.42,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2031,0,33.833,0.98,1,0.34,0.0,1.51,0.06,0.44,1.58,0.0,1.21,0.02,0.3,0.0,1.73,0.0,0.0,0.16,0.3,0.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2032,0,33.85,0.98,1,0.4,0.0,1.53,0.06,0.46,1.69,0.0,1.24,0.04,0.37,0.02,1.67,0.0,0.0,0.2,0.27,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2033,0,33.867,0.98,1,0.42,0.0,1.55,0.0,0.43,1.71,0.0,1.28,0.04,0.31,0.12,1.61,0.0,0.0,0.24,0.22,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2034,0,33.883,0.98,1,0.42,0.0,1.59,0.0,0.41,1.73,0.0,1.34,0.04,0.35,0.19,1.65,0.0,0.0,0.27,0.17,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2035,0,33.9,0.98,1,0.45,0.0,1.61,0.0,0.42,1.73,0.0,1.38,0.03,0.37,0.17,1.69,0.0,0.0,0.23,0.13,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2036,0,33.917,0.98,1,0.54,0.0,1.62,0.0,0.45,1.91,0.0,1.34,0.04,0.49,0.07,1.67,0.0,0.0,0.21,0.05,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2037,0,33.933,0.98,1,0.55,0.0,1.6,0.0,0.44,1.88,0.0,1.34,0.06,0.53,0.01,1.69,0.0,0.0,0.22,0.04,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2038,0,33.95,0.98,1,0.52,0.0,1.59,0.0,0.47,1.79,0.0,1.27,0.09,0.55,0.0,1.67,0.0,0.0,0.16,0.04,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2039,0,33.967,0.98,1,0.41,0.0,1.53,0.0,0.47,1.61,0.0,1.19,0.06,0.52,0.0,1.69,0.0,0.0,0.19,0.03,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2040,0,33.983,0.98,1,0.43,0.0,1.53,0.0,0.45,1.43,0.0,1.11,0.03,0.45,0.0,1.74,0.0,0.0,0.15,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2041,0,34.0,0.98,1,0.44,0.0,1.56,0.0,0.48,1.33,0.0,1.13,0.0,0.35,0.0,1.86,0.0,0.0,0.22,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2042,0,34.017,0.98,1,0.51,0.0,1.65,0.0,0.51,1.22,0.0,1.21,0.0,0.44,0.0,1.93,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2043,0,34.033,0.98,1,0.45,0.0,1.63,0.0,0.58,1.36,0.0,1.24,0.02,0.58,0.0,1.93,0.0,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2044,0,34.05,0.98,1,0.46,0.0,1.6,0.0,0.55,1.49,0.0,1.25,0.02,0.7,0.0,1.88,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2045,0,34.067,0.98,1,0.45,0.0,1.56,0.0,0.53,1.75,0.0,1.2,0.01,0.64,0.06,1.76,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2046,0,34.083,0.98,1,0.44,0.0,1.52,0.0,0.48,1.78,0.0,1.18,0.01,0.53,0.06,1.65,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2047,0,34.1,0.98,1,0.33,0.0,1.4,0.0,0.44,1.57,0.0,1.18,0.03,0.37,0.1,1.54,0.0,0.0,0.05,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2048,0,34.117,0.98,1,0.35,0.0,1.39,0.0,0.42,1.33,0.0,1.23,0.06,0.28,0.04,1.47,0.0,0.0,0.02,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2049,0,34.133,0.98,1,0.39,0.0,1.47,0.02,0.39,1.26,0.0,1.3,0.05,0.26,0.04,1.43,0.0,0.0,0.02,0.0,0.06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2050,0,34.15,0.98,1,0.48,0.0,1.53,0.05,0.38,1.43,0.0,1.31,0.04,0.32,0.01,1.43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2051,0,34.167,0.98,1,0.51,0.0,1.53,0.08,0.36,1.52,0.0,1.3,0.0,0.32,0.01,1.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2052,0,34.183,0.98,1,0.6,0.0,1.55,0.07,0.44,1.5,0.0,1.3,0.0,0.37,0.01,1.57,0.0,0.0,0.03,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2053,0,34.2,0.98,1,0.59,0.0,1.57,0.04,0.47,1.48,0.0,1.35,0.0,0.44,0.01,1.6,0.0,0.0,0.05,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2054,0,34.217,0.98,1,0.54,0.0,1.53,0.01,0.48,1.36,0.0,1.38,0.0,0.5,0.01,1.59,0.0,0.0,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2055,0,34.233,0.98,1,0.53,0.0,1.49,0.0,0.43,1.38,0.0,1.41,0.02,0.45,0.01,1.59,0.0,0.0,0.09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2056,0,34.25,0.98,1,0.5,0.0,1.46,0.0,0.47,1.28,0.0,1.42,0.04,0.39,0.01,1.59,0.0,0.0,0.17,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
2057,0,34.267,0.98,1,0.55,0.0,1.41,0.0,0.48,1.35,0.0,1.41,0.05,0.34,0.0,1.56,0.0,0.0,0.2,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,悲伤
2058,0,34.283,0.98,1,0.53,0.0,1.31,0.0,0.51,1.29,0.0,1.42,0.03,0.43,0.0,1.58,0.0,0.0,0.14,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,悲伤
2059,0,34.3,0.98,1,0.56,0.0,1.27,0.0,0.49,1.44,0.0,1.47,0.01,0.41,0.02,1.61,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,悲伤
2060,0,34.317,0.98,1,0.55,0.0,1.32,0.0,0.47,1.43,0.0,1.54,0.0,0.41,0.03,1.68,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,悲伤
2061,0,34.333,0.98,1,0.57,0.0,1.46,0.0,0.42,1.54,0.0,1.55,0.0,0.34,0.03,1.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,悲伤
2062,0,34.35,0.98,1,0.58,0.0,1.6,0.09,0.41,1.48,0.0,1.51,0.01,0.39,0.01,1.76,0.0,0.0,0.0,0.09,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,悲伤
2063,0,34.367,0.98,1,0.57,0.0,1.61,0.15,0.41,1.54,0.0,1.49,0.01,0.45,0.0,1.79,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,悲伤
2064,0,34.383,0.98,1,0.59,0.0,1.52,0.15,0.39,1.54,0.0,1.44,0.01,0.31,0.0,1.83,0.0,0.0,0.01,0.22,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,悲伤
2065,0,34.4,0.98,1,0.62,0.0,1.39,0.06,0.35,1.61,0.0,1.39,0.0,0.16,0.0,1.85,0.0,0.0,0.01,0.29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2066,0,34.417,0.98,1,0.62,0.0,1.3,0.0,0.35,1.66,0.0,1.41,0.02,0.0,0.0,1.89,0.0,0.0,0.01,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2067,0,34.433,0.98,1,0.52,0.0,1.21,0.0,0.38,1.69,0.0,1.48,0.05,0.0,0.04,1.92,0.0,0.0,0.03,0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2068,0,34.45,0.98,1,0.44,0.0,1.15,0.0,0.42,1.73,0.0,1.58,0.09,0.0,0.04,1.95,0.0,0.0,0.03,0.68,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2069,0,34.467,0.98,1,0.41,0.0,1.1,0.0,0.42,1.76,0.0,1.53,0.1,0.0,0.07,2.0,0.0,0.0,0.04,0.81,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2070,0,34.483,0.98,1,0.41,0.0,1.1,0.0,0.42,1.77,0.0,1.55,0.11,0.0,0.03,2.1,0.0,0.0,0.01,1.04,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2071,0,34.5,0.98,1,0.42,0.0,1.1,0.0,0.44,1.87,0.0,1.56,0.12,0.0,0.03,2.2,0.0,0.0,0.01,1.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2072,0,34.517,0.98,1,0.39,0.0,1.16,0.0,0.5,1.95,0.0,1.67,0.11,0.0,0.0,2.24,0.0,0.0,0.02,1.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2073,0,34.533,0.98,1,0.34,0.0,1.24,0.0,0.53,2.01,0.0,1.71,0.1,0.0,0.04,2.27,0.0,0.0,0.02,1.04,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2074,0,34.55,0.98,1,0.32,0.0,1.34,0.0,0.52,1.99,0.0,1.71,0.07,0.0,0.04,2.29,0.0,0.0,0.02,1.08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2075,0,34.567,0.98,1,0.28,0.0,1.38,0.0,0.51,1.87,0.0,1.65,0.08,0.0,0.04,2.34,0.0,0.0,0.0,1.16,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2076,0,34.583,0.98,1,0.28,0.0,1.42,0.0,0.54,1.84,0.0,1.59,0.09,0.0,0.0,2.36,0.0,0.0,0.01,1.22,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2077,0,34.6,0.98,1,0.23,0.0,1.38,0.0,0.57,1.78,0.0,1.52,0.15,0.0,0.0,2.4,0.0,0.0,0.01,1.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2078,0,34.617,0.98,1,0.28,0.0,1.41,0.0,0.58,1.76,0.0,1.55,0.22,0.0,0.0,2.37,0.0,0.0,0.01,1.41,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2079,0,34.633,0.98,1,0.33,0.0,1.43,0.0,0.56,1.75,0.0,1.6,0.27,0.0,0.0,2.37,0.0,0.0,0.0,1.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2080,0,34.65,0.98,1,0.38,0.04,1.48,0.0,0.56,1.72,0.0,1.72,0.28,0.0,0.0,2.38,0.0,0.0,0.0,1.24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2081,0,34.667,0.98,1,0.32,0.04,1.45,0.0,0.57,1.76,0.0,1.71,0.29,0.0,0.0,2.42,0.0,0.0,0.0,1.08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2082,0,34.683,0.98,1,0.27,0.04,1.4,0.0,0.55,1.68,0.0,1.6,0.29,0.0,0.0,2.45,0.0,0.0,0.0,1.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2083,0,34.7,0.98,1,0.25,0.0,1.34,0.0,0.53,1.72,0.0,1.46,0.31,0.0,0.0,2.37,0.0,0.0,0.05,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2084,0,34.717,0.98,1,0.3,0.0,1.3,0.0,0.5,1.75,0.0,1.3,0.3,0.0,0.0,2.36,0.0,0.0,0.08,1.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2085,0,34.733,0.98,1,0.42,0.0,1.35,0.08,0.5,1.86,0.0,1.28,0.28,0.0,0.0,2.31,0.0,0.0,0.08,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2086,0,34.75,0.98,1,0.47,0.0,1.31,0.18,0.5,1.71,0.0,1.21,0.27,0.0,0.0,2.27,0.0,0.0,0.04,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2087,0,34.767,0.98,1,0.57,0.0,1.29,0.24,0.5,1.53,0.0,1.2,0.29,0.07,0.0,2.16,0.0,0.0,0.0,0.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2088,0,34.783,0.98,1,0.54,0.0,1.25,0.26,0.51,1.38,0.0,1.09,0.3,0.13,0.0,2.02,0.0,0.0,0.04,0.52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2089,0,34.8,0.98,1,0.58,0.0,1.31,0.29,0.53,1.44,0.0,1.02,0.29,0.16,0.0,1.91,0.0,0.0,0.04,0.36,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2090,0,34.817,0.98,1,0.57,0.0,1.36,0.33,0.54,1.5,0.0,1.05,0.25,0.16,0.0,1.87,0.0,0.0,0.04,0.33,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2091,0,34.833,0.98,1,0.6,0.0,1.35,0.34,0.53,1.52,0.0,1.15,0.24,0.1,0.0,1.8,0.0,0.0,0.0,0.28,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2092,0,34.85,0.98,1,0.61,0.0,1.39,0.37,0.52,1.47,0.0,1.26,0.22,0.07,0.0,1.8,0.0,0.0,0.0,0.22,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2093,0,34.867,0.98,1,0.65,0.0,1.41,0.38,0.53,1.45,0.0,1.26,0.19,0.01,0.0,1.78,0.0,0.0,0.0,0.11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2094,0,34.883,0.98,1,0.64,0.0,1.43,0.28,0.55,1.46,0.0,1.2,0.18,0.05,0.0,1.81,0.0,0.0,0.01,0.13,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2095,0,34.9,0.98,1,0.61,0.0,1.42,0.14,0.53,1.46,0.0,1.11,0.16,0.05,0.0,1.84,0.0,0.0,0.05,0.11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2096,0,34.917,0.98,1,0.49,0.0,1.5,0.02,0.49,1.43,0.0,1.05,0.13,0.15,0.0,1.9,0.0,0.0,0.05,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2097,0,34.933,0.98,1,0.42,0.0,1.57,0.02,0.45,1.39,0.0,1.03,0.07,0.11,0.0,2.01,0.0,0.0,0.09,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2098,0,34.95,0.98,1,0.35,0.0,1.59,0.0,0.43,1.4,0.0,1.09,0.03,0.11,0.0,2.0,0.0,0.0,0.09,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2099,0,34.967,0.98,1,0.33,0.0,1.57,0.0,0.42,1.38,0.0,1.08,0.02,0.07,0.0,1.98,0.0,0.0,0.11,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,悲伤
2100,0,34.983,0.98,1,0.28,0.0,1.54,0.0,0.42,1.35,0.0,1.11,0.02,0.07,0.0,1.99,0.0,0.0,0.08,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2101,0,35.0,0.98,1,0.28,0.0,1.56,0.09,0.48,1.39,0.0,1.05,0.02,0.11,0.0,2.03,0.0,0.0,0.03,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2102,0,35.017,0.98,1,0.34,0.0,1.6,0.11,0.51,1.52,0.0,1.08,0.01,0.05,0.0,2.02,0.0,0.0,0.02,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2103,0,35.033,0.98,1,0.35,0.0,1.61,0.23,0.57,1.77,0.0,1.12,0.01,0.06,0.0,1.98,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2104,0,35.05,0.98,1,0.35,0.0,1.66,0.14,0.56,1.73,0.0,1.19,0.0,0.01,0.0,1.96,0.0,0.0,0.0,0.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
2105,0,35.067,0.98,1,0.35,0.0,1.72,0.17,0.58,1.67,0.0,1.27,0.01,0.01,0.0,1.94,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,悲伤
