frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,emotion
1198,0,19.95,0.98,1,0.41,0.2,1.66,0.0,2.8,0.73,0.06,2.64,1.61,1.32,0.02,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,中性
1199,0,19.967,0.98,1,0.49,0.35,1.53,0.0,2.77,0.6,0.02,2.64,1.64,1.32,0.02,0.19,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1200,0,19.983,0.98,1,0.59,0.38,1.5,0.0,2.78,0.51,0.0,2.64,1.66,1.33,0.0,0.17,0.0,0.01,0.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1201,0,20.0,0.98,1,0.52,0.36,1.54,0.0,2.76,0.58,0.0,2.64,1.65,1.4,0.0,0.22,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1202,0,20.017,0.98,1,0.48,0.24,1.61,0.0,2.76,0.66,0.0,2.64,1.65,1.32,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1203,0,20.033,0.98,1,0.4,0.2,1.58,0.0,2.78,0.78,0.0,2.61,1.61,1.28,0.0,0.11,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1204,0,20.05,0.98,1,0.41,0.2,1.55,0.0,2.85,0.64,0.01,2.63,1.6,1.17,0.0,0.15,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1205,0,20.067,0.98,1,0.39,0.26,1.5,0.0,2.87,0.67,0.01,2.56,1.54,1.17,0.0,0.19,0.0,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1206,0,20.083,0.98,1,0.34,0.29,1.54,0.02,2.92,0.71,0.01,2.56,1.56,1.09,0.0,0.26,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1207,0,20.1,0.98,1,0.28,0.18,1.58,0.02,2.93,0.91,0.0,2.51,1.53,1.07,0.0,0.27,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1208,0,20.117,0.98,1,0.26,0.13,1.55,0.02,2.91,0.84,0.0,2.62,1.55,1.05,0.0,0.27,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1209,0,20.133,0.98,1,0.38,0.15,1.53,0.0,2.86,0.79,0.0,2.64,1.56,1.15,0.0,0.24,0.0,0.07,0.03,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1210,0,20.15,0.98,1,0.46,0.31,1.53,0.0,2.8,0.83,0.0,2.64,1.59,1.24,0.0,0.14,0.0,0.05,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1211,0,20.167,0.98,1,0.49,0.36,1.66,0.0,2.8,0.87,0.01,2.58,1.59,1.27,0.0,0.13,0.0,0.0,0.02,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1212,0,20.183,0.98,1,0.43,0.47,1.73,0.0,2.81,0.98,0.06,2.54,1.55,1.28,0.0,0.08,0.0,0.0,0.05,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1213,0,20.2,0.98,1,0.38,0.44,1.82,0.0,2.83,1.08,0.07,2.55,1.53,1.34,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1214,0,20.217,0.98,1,0.37,0.37,1.79,0.0,2.8,1.11,0.07,2.53,1.53,1.43,0.07,0.05,0.0,0.01,0.16,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1215,0,20.233,0.98,1,0.44,0.43,1.74,0.0,2.79,1.02,0.02,2.53,1.56,1.49,0.07,0.07,0.0,0.02,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1216,0,20.25,0.98,1,0.49,0.3,1.64,0.0,2.77,0.86,0.01,2.63,1.59,1.48,0.07,0.08,0.0,0.02,0.26,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,中性
1217,0,20.267,0.98,1,0.56,0.35,1.63,0.0,2.8,1.02,0.04,2.71,1.61,1.43,0.0,0.11,0.0,0.05,0.21,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,中性
1218,0,20.283,0.98,1,0.59,0.21,1.68,0.0,2.79,1.07,0.04,2.76,1.64,1.29,0.0,0.13,0.0,0.06,0.21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,中性
1219,0,20.3,0.98,1,0.64,0.25,1.77,0.0,2.8,1.05,0.04,2.62,1.65,1.17,0.0,0.15,0.0,0.07,0.21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,中性
1220,0,20.317,0.98,1,0.66,0.24,1.68,0.0,2.83,0.86,0.04,2.56,1.65,1.19,0.0,0.18,0.0,0.05,0.23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,中性
1221,0,20.333,0.98,1,0.66,0.21,1.69,0.0,2.9,0.83,0.1,2.55,1.62,1.3,0.0,0.19,0.0,0.03,0.18,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,中性
1222,0,20.35,0.98,1,0.7,0.25,1.61,0.0,2.92,0.89,0.15,2.57,1.61,1.54,0.0,0.23,0.0,0.01,0.15,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,中性
1223,0,20.367,0.98,1,0.68,0.37,1.6,0.0,2.87,0.95,0.16,2.57,1.6,1.59,0.0,0.16,0.0,0.0,0.13,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,中性
1224,0,20.383,0.98,1,0.71,0.49,1.56,0.0,2.81,0.87,0.16,2.64,1.63,1.65,0.0,0.13,0.0,0.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1225,0,20.4,0.98,1,0.77,0.52,1.5,0.0,2.78,0.72,0.18,2.69,1.6,1.52,0.0,0.08,0.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1226,0,20.417,0.98,1,0.8,0.44,1.5,0.0,2.78,0.57,0.18,2.72,1.62,1.52,0.0,0.05,0.0,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1227,0,20.433,0.98,1,0.84,0.31,1.49,0.0,2.78,0.74,0.21,2.68,1.6,1.51,0.0,0.11,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1228,0,20.45,0.98,1,0.82,0.4,1.46,0.0,2.83,0.84,0.17,2.68,1.69,1.4,0.0,0.07,0.0,0.0,0.18,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1229,0,20.467,0.98,1,0.82,0.47,1.5,0.0,2.85,0.97,0.19,2.58,1.67,1.35,0.0,0.11,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1230,0,20.483,0.98,1,0.67,0.46,1.37,0.05,2.81,0.75,0.18,2.52,1.69,1.33,0.0,0.04,0.0,0.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1231,0,20.5,0.98,1,0.65,0.36,1.47,0.05,2.77,0.77,0.21,2.55,1.65,1.53,0.0,0.05,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1232,0,20.517,0.98,1,0.68,0.37,1.45,0.05,2.76,0.67,0.2,2.56,1.66,1.52,0.0,0.02,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1233,0,20.533,0.98,1,0.84,0.57,1.58,0.0,2.78,0.89,0.28,2.53,1.61,1.46,0.02,0.02,0.0,0.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1234,0,20.55,0.98,1,0.82,0.53,1.58,0.0,2.76,0.97,0.29,2.44,1.57,1.45,0.02,0.01,0.0,0.0,0.23,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1235,0,20.567,0.98,1,0.85,0.51,1.53,0.0,2.8,1.24,0.31,2.54,1.56,1.44,0.02,0.0,0.0,0.0,0.23,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1236,0,20.583,0.98,1,0.69,0.3,1.4,0.0,2.81,1.18,0.17,2.46,1.59,1.45,0.0,0.03,0.0,0.0,0.3,0.03,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1237,0,20.6,0.98,1,0.64,0.26,1.36,0.0,2.79,1.02,0.1,2.5,1.6,1.33,0.0,0.03,0.0,0.0,0.24,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1238,0,20.617,0.98,1,0.48,0.14,1.38,0.0,2.71,0.84,0.02,2.4,1.59,1.33,0.0,0.03,0.0,0.0,0.37,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1239,0,20.633,0.98,1,0.64,0.27,1.47,0.0,2.78,0.88,0.01,2.51,1.54,1.37,0.0,0.05,0.0,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1240,0,20.65,0.98,1,0.72,0.44,1.53,0.0,2.81,1.1,0.01,2.4,1.5,1.37,0.0,0.05,0.0,0.0,0.46,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1241,0,20.667,0.98,1,0.73,0.38,1.53,0.0,2.82,1.21,0.0,2.46,1.5,1.38,0.0,0.06,0.0,0.0,0.44,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1242,0,20.683,0.98,1,0.66,0.23,1.6,0.0,2.78,1.21,0.01,2.43,1.49,1.42,0.0,0.01,0.0,0.0,0.45,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1243,0,20.7,0.98,1,0.54,0.08,1.52,0.0,2.77,1.24,0.01,2.46,1.48,1.54,0.0,0.01,0.0,0.0,0.29,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1244,0,20.717,0.98,1,0.66,0.09,1.6,0.0,2.78,1.37,0.01,2.39,1.43,1.45,0.0,0.07,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1245,0,20.733,0.98,1,0.62,0.12,1.48,0.0,2.75,1.36,0.0,2.45,1.42,1.41,0.0,0.19,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1246,0,20.75,0.98,1,0.7,0.19,1.42,0.0,2.72,1.3,0.04,2.42,1.38,1.35,0.0,0.31,0.0,0.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1247,0,20.767,0.98,1,0.76,0.38,1.37,0.0,2.73,1.14,0.11,2.38,1.36,1.5,0.0,0.28,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1248,0,20.783,0.98,1,0.81,0.49,1.43,0.0,2.69,1.07,0.15,2.28,1.38,1.49,0.0,0.25,0.0,0.0,0.21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1249,0,20.8,0.98,1,0.87,0.55,1.56,0.0,2.72,0.92,0.18,2.32,1.47,1.56,0.0,0.2,0.0,0.0,0.27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1250,0,20.817,0.98,1,0.81,0.36,1.6,0.0,2.69,0.76,0.15,2.41,1.56,1.55,0.0,0.19,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1251,0,20.833,0.98,1,0.81,0.24,1.64,0.0,2.71,0.59,0.11,2.48,1.64,1.59,0.0,0.12,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1252,0,20.85,0.98,1,0.68,0.09,1.67,0.0,2.66,0.42,0.04,2.5,1.65,1.49,0.0,0.05,0.0,0.0,0.33,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1253,0,20.867,0.98,1,0.62,0.12,1.8,0.0,2.62,0.43,0.01,2.46,1.59,1.41,0.0,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1254,0,20.883,0.98,1,0.61,0.2,1.86,0.0,2.62,0.76,0.03,2.41,1.54,1.42,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1255,0,20.9,0.98,1,0.65,0.16,1.86,0.0,2.61,1.02,0.05,2.4,1.54,1.38,0.0,0.31,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1256,0,20.917,0.98,1,0.7,0.2,1.87,0.0,2.63,1.15,0.13,2.41,1.56,1.34,0.0,0.37,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1257,0,20.933,0.98,1,0.71,0.19,1.84,0.0,2.61,1.11,0.15,2.44,1.58,1.25,0.0,0.41,0.0,0.0,0.04,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1258,0,20.95,0.98,1,0.72,0.29,1.87,0.0,2.66,1.09,0.2,2.45,1.56,1.23,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1259,0,20.967,0.98,1,0.69,0.3,1.81,0.0,2.66,1.01,0.16,2.48,1.56,1.31,0.0,0.35,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1260,0,20.983,0.98,1,0.69,0.28,1.81,0.0,2.66,0.93,0.14,2.5,1.56,1.41,0.0,0.3,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1261,0,21.0,0.98,1,0.75,0.33,1.73,0.0,2.66,0.89,0.12,2.46,1.58,1.49,0.0,0.31,0.0,0.0,0.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1262,0,21.017,0.98,1,0.8,0.29,1.65,0.0,2.69,0.91,0.14,2.4,1.6,1.49,0.0,0.32,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1263,0,21.033,0.98,1,0.82,0.26,1.57,0.0,2.68,0.81,0.13,2.38,1.59,1.48,0.0,0.37,0.0,0.0,0.27,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1264,0,21.05,0.98,1,0.81,0.36,1.51,0.0,2.69,0.8,0.1,2.44,1.61,1.5,0.0,0.32,0.0,0.0,0.19,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1265,0,21.067,0.98,1,0.81,0.41,1.49,0.0,2.67,0.73,0.05,2.56,1.6,1.61,0.0,0.31,0.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1266,0,21.083,0.98,1,0.87,0.5,1.53,0.0,2.71,0.73,0.03,2.63,1.6,1.63,0.0,0.32,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1267,0,21.1,0.98,1,0.89,0.3,1.54,0.0,2.68,0.74,0.07,2.65,1.58,1.66,0.0,0.41,0.0,0.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1268,0,21.117,0.98,1,0.85,0.21,1.57,0.0,2.69,0.85,0.13,2.55,1.57,1.6,0.0,0.42,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1269,0,21.133,0.98,1,0.81,0.1,1.5,0.0,2.65,0.8,0.19,2.5,1.56,1.49,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1270,0,21.15,0.98,1,0.82,0.18,1.54,0.0,2.68,0.76,0.14,2.49,1.56,1.42,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1271,0,21.167,0.98,1,0.81,0.27,1.56,0.0,2.73,0.85,0.09,2.56,1.57,1.37,0.0,0.39,0.0,0.0,0.02,0.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1272,0,21.183,0.98,1,0.94,0.48,1.65,0.0,2.77,0.99,0.06,2.57,1.56,1.45,0.0,0.43,0.0,0.0,0.02,0.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1273,0,21.2,0.98,1,0.93,0.54,1.58,0.0,2.76,1.13,0.12,2.59,1.58,1.49,0.0,0.45,0.0,0.0,0.04,0.04,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1274,0,21.217,0.98,1,1.05,0.73,1.5,0.0,2.71,1.0,0.18,2.55,1.6,1.59,0.0,0.42,0.0,0.0,0.06,0.03,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1275,0,21.233,0.98,1,0.95,0.61,1.37,0.0,2.68,0.98,0.19,2.5,1.6,1.59,0.0,0.35,0.0,0.01,0.1,0.03,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1276,0,21.25,0.98,1,0.82,0.42,1.29,0.0,2.7,0.89,0.18,2.54,1.62,1.73,0.0,0.3,0.0,0.01,0.1,0.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1277,0,21.267,0.98,1,0.75,0.22,1.24,0.0,2.72,1.06,0.16,2.59,1.6,1.65,0.0,0.21,0.0,0.01,0.17,0.06,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1278,0,21.283,0.98,1,0.58,0.08,1.34,0.0,2.8,1.11,0.23,2.68,1.61,1.66,0.0,0.23,0.0,0.0,0.13,0.06,0.02,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1279,0,21.3,0.98,1,0.61,0.1,1.41,0.0,2.81,1.09,0.21,2.66,1.6,1.46,0.0,0.13,0.0,0.0,0.24,0.06,0.08,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1280,0,21.317,0.98,1,0.52,0.02,1.51,0.0,2.85,1.01,0.25,2.65,1.62,1.48,0.0,0.14,0.0,0.0,0.22,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1281,0,21.333,0.98,1,0.63,0.02,1.46,0.0,2.79,1.05,0.24,2.59,1.65,1.45,0.0,0.04,0.0,0.0,0.36,0.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1282,0,21.35,0.98,1,0.65,0.14,1.54,0.0,2.83,1.14,0.25,2.54,1.65,1.4,0.0,0.04,0.0,0.0,0.26,0.0,0.13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1283,0,21.367,0.98,1,0.59,0.15,1.45,0.0,2.8,1.13,0.16,2.46,1.62,1.36,0.0,0.02,0.0,0.0,0.35,0.0,0.23,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
1284,0,21.383,0.98,1,0.47,0.18,1.43,0.0,2.78,1.08,0.2,2.42,1.53,1.31,0.0,0.05,0.0,0.0,0.35,0.08,0.17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性
