frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
40,1.3,0.98,0.08,0.06,0.72,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.28,0.02,0.0
41,1.333,0.98,0.14,0.18,0.81,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.02,0.0
42,1.367,0.98,0.17,0.22,0.83,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.02,0.0
43,1.4,0.98,0.13,0.28,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.18,0.07,0.0
44,1.433,0.98,0.06,0.22,0.86,0.05,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.19,0.11,0.0
45,1.467,0.98,0.02,0.28,0.81,0.28,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.25,0.13,0.0
46,1.5,0.98,0.09,0.28,0.72,0.45,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.28,0.08,0.0
47,1.533,0.98,0.14,0.35,0.62,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.28,0.08,0.0
48,1.567,0.98,0.18,0.38,0.54,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.28,0.09,0.0
49,1.6,0.98,0.17,0.37,0.43,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.31,0.1,0.0
50,1.633,0.98,0.17,0.44,0.37,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.08,0.22,0.04,0.0
51,1.667,0.98,0.22,0.5,0.35,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.13,0.06,0.0
52,1.7,0.98,0.27,0.67,0.35,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.08,0.09,0.06,0.0
53,1.733,0.98,0.34,0.64,0.38,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.09,0.0
54,1.767,0.98,0.27,0.43,0.37,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.1,0.11,0.0
