,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
13,9.14,0.12,4.79,0.06,103.17999999999999,172.01,16.04,75.94,8.65,27.85,8.58,21.17,2.95,0.0,24.31,15.48,15.2,9.09,0.09,22.9,0.0,92.5,163.73,0.21000000000000002,41.86,38.45,63.1,0.0,2.83,10.69,13.28,1.98,0.0,9.73,1.86,0.75,33.89,3.3,76.28,156.84,2.6100000000000003,39.61,4.43,30.14,11.93,9.29,6.48,1.43,0.92,6.42,14.06,11.79,29.86,6.4,0.06,92.59,186.88,0.62,60.300000000000004,12.0,40.04,6.68,37.39,0.88,0.0,9.8,3.41,3.8600000000000003
14,0.28,0.0,13.99,3.73,99.85,176.62,11.06,74.89,11.96,45.89,3.49,9.91,15.68,0.01,31.18,25.76,19.66,101.59,67.01,12.3,0.0,67.66,99.48,0.96,15.9,24.99,45.91,0.0,2.5,34.54,7.7,10.19,0.09,105.26,4.29,0.68,39.79,0.0,78.64,146.07,0.0,50.28,7.91,38.05,0.0,23.57,21.44,0.83,0.27,7.83,4.22,13.85,48.86,15.23,4.14,72.47,149.15,1.51,43.39,8.25,47.36,12.51,7.82,17.74,0.27,23.82,6.99,36.07
15,4.8,5.09,7.390000000000001,6.63,91.04,162.18,0.93,93.9,34.05,56.46,1.46,4.54,25.21,0.29000000000000004,0.39,0.0,7.93,0.0,12.63,28.72,9.74,118.84,186.87,0.0,122.09,43.49,83.71,0.0,41.8,0.0,6.89,0.0,30.39,1.72,0.91,0.0,2.22,4.4,123.0,178.56,1.76,171.44,44.54,38.47,31.2,0.28,2.89,0.0,81.04,2.54,0.09,0.0,0.0,33.2,4.32,135.18,232.42,16.2,126.51,61.03,3.38,4.2700000000000005,9.17,0.0,0.0,72.58,35.44,3.5100000000000002
16,14.53,1.24,18.69,1.98,99.33,194.88,4.180000000000001,98.77,22.75,36.74,2.46,8.45,19.64,0.0,0.0,0.0,17.66,0.05,3.08,49.17,3.45,121.31,195.29,0.0,117.21,40.47,78.04,0.0,47.45,0.0,13.959999999999999,0.0,19.36,37.269999999999996,22.4,0.0,1.7000000000000002,1.22,124.48,213.2,9.51,143.96,38.9,34.67,25.77,0.06,21.01,0.0,63.53,1.98,22.22,0.0,0.0,31.65,1.28,131.69,256.62,12.86,106.22,61.89,7.16,0.22,1.3900000000000001,0.0,0.75,12.8,15.99,0.52
17,30.259999999999998,5.55,34.86,0.0,101.71,184.03,1.08,98.08,19.7,45.5,4.5,6.9,51.15,0.0,0.44,0.08,27.32,0.51,3.4,47.93,0.12,121.72999999999999,203.21,0.0,118.95,39.18,63.0,0.0,38.78,0.0,1.82,0.0,19.28,55.26,15.9,0.9,5.44,0.36,126.55,213.3,24.19,151.52,38.74,40.79,19.3,3.34,47.29,0.0,87.24,4.54,28.93,0.83,0.0,34.97,1.51,136.94,239.9,11.59,119.18,54.78,1.51,1.6500000000000001,9.19,0.0,0.4,7.2,13.44,1.58
18,3.77,13.5,12.53,10.49,84.98,191.33,0.42000000000000004,92.93,16.51,58.51,1.07,0.9400000000000001,29.85,0.0,2.23,0.11,26.12,0.09,13.91,47.86,2.3200000000000003,123.11999999999999,217.73,0.08,121.46,38.68,68.89,0.0,44.75,0.0,5.54,0.0,12.83,7.9799999999999995,14.81,0.62,6.73,0.24,129.66,219.35,13.41,140.7,38.83,52.41,16.21,3.41,39.33,0.0,88.94,2.02,17.77,1.37,0.0,49.4,2.46,132.35,231.05,10.84,122.57,53.06,4.11,4.63,24.22,0.0,0.0,13.92,17.47,7.720000000000001
19,0.21,0.92,19.69,12.54,94.29,182.09,0.0,107.17999999999999,10.84,54.68,3.45,8.03,0.9,0.0,0.45,1.12,0.43000000000000005,1.01,5.84,55.93,6.34,124.22,210.74,0.19,114.63,35.97,73.61,0.06,49.22,0.0,6.15,0.0,11.44,12.37,12.78,5.33,12.85,0.45,128.34,191.29,9.72,141.82,42.22,55.15,16.67,7.98,20.69,0.0,86.56,1.78,3.27,0.0,0.0,34.75,2.95,137.23,249.49,4.0200000000000005,114.6,45.68,3.7,2.52,50.27,0.0,7.74,1.19,15.32,11.540000000000001
20,0.0,0.0,31.27,6.99,100.55,217.5,0.0,115.73,17.51,61.53,8.94,9.620000000000001,7.05,0.0,0.30000000000000004,0.18,28.72,17.25,19.62,48.95,0.36,115.32,196.25,0.0,117.92,33.89,52.88,0.0,36.33,0.0,3.31,0.0,9.56,43.33,26.09,2.92,5.34,0.48,127.36,210.47,10.950000000000001,146.85,39.53,50.3,17.7,9.66,30.23,0.0,93.73,0.43,17.4,0.5700000000000001,0.03,34.52,4.47,144.57,252.35999999999999,5.22,124.2,51.15,13.88,3.74,63.89,0.0,23.27,0.0,3.91,2.52
21,3.45,0.0,25.7,3.79,90.77,193.22,0.0,109.35,22.4,72.54,2.0300000000000002,3.14,13.72,0.0,4.49,0.32999999999999996,36.7,7.2,0.3,66.42,0.0,114.72,202.08,0.18,110.42,39.22,55.76,0.0,42.29,0.03,2.63,0.0,37.53,53.73,35.2,0.0,17.35,0.0,133.22,225.93,11.040000000000001,146.01,45.76,49.96,9.12,1.38,29.42,0.0,76.77,4.75,19.7,9.53,0.5,26.38,0.13,144.38,225.09,10.99,127.58,48.01,0.25,7.8,55.78,0.0,25.28,1.31,6.57,5.89
22,16.15,0.11,17.96,0.69,79.02,169.92,0.0,108.14,16.330000000000002,34.21,18.69,0.0,9.7,0.0,8.66,5.63,53.05,25.34,17.9,70.81,0.0,123.19,221.66,3.39,117.46,44.46,91.48,0.15,13.870000000000001,45.87,3.13,64.26,84.12,56.5,28.81,3.54,16.8,1.61,134.14,218.95,9.67,125.18,44.52,55.06,2.96,2.32,9.0,0.0,79.58,3.27,18.79,18.23,15.36,26.22,0.02,141.99,201.56,4.94,116.35,53.43,3.14,13.86,50.04,0.0,9.47,9.38,0.47000000000000003,17.44
