frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,emotion
4210,0,70.176,0.98,1,0.0,0.0,0.15,0.0,0.22,0.71,0.0,0.05,0.07,0.0,0.36,0.33,0.0,0.09,0.16,0.17,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4211,0,70.192,0.98,1,0.0,0.0,0.16,0.0,0.25,0.88,0.0,0.03,0.07,0.0,0.41,0.42,0.0,0.11,0.14,0.16,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4212,0,70.209,0.98,1,0.0,0.0,0.12,0.0,0.26,0.89,0.0,0.02,0.06,0.0,0.46,0.46,0.0,0.13,0.07,0.14,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4213,0,70.226,0.98,1,0.0,0.0,0.15,0.0,0.25,0.8,0.0,0.0,0.06,0.0,0.47,0.47,0.0,0.14,0.1,0.17,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4214,0,70.242,0.98,1,0.0,0.0,0.22,0.0,0.25,0.65,0.0,0.0,0.09,0.0,0.46,0.43,0.0,0.11,0.07,0.15,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4215,0,70.259,0.98,1,0.0,0.0,0.16,0.0,0.26,0.59,0.0,0.0,0.08,0.0,0.4,0.46,0.0,0.11,0.07,0.15,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4216,0,70.276,0.98,1,0.0,0.0,0.13,0.0,0.24,0.55,0.0,0.0,0.12,0.0,0.29,0.39,0.0,0.08,0.02,0.08,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4217,0,70.292,0.98,1,0.0,0.0,0.08,0.0,0.21,0.7,0.0,0.0,0.08,0.0,0.23,0.4,0.0,0.1,0.0,0.06,0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4218,0,70.309,0.98,1,0.0,0.0,0.08,0.0,0.19,0.82,0.0,0.0,0.11,0.0,0.16,0.31,0.0,0.07,0.03,0.03,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4219,0,70.326,0.98,1,0.0,0.0,0.08,0.0,0.22,0.98,0.0,0.04,0.07,0.0,0.19,0.4,0.0,0.08,0.03,0.15,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4220,0,70.342,0.98,1,0.0,0.0,0.03,0.0,0.2,0.96,0.0,0.04,0.08,0.0,0.29,0.32,0.0,0.06,0.05,0.17,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4221,0,70.359,0.98,1,0.0,0.0,0.04,0.0,0.23,0.83,0.0,0.04,0.03,0.0,0.42,0.36,0.0,0.11,0.02,0.21,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4222,0,70.376,0.98,1,0.0,0.0,0.01,0.0,0.24,0.69,0.0,0.0,0.05,0.0,0.37,0.31,0.01,0.1,0.02,0.11,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4223,0,70.392,0.98,1,0.0,0.0,0.06,0.0,0.28,0.59,0.0,0.01,0.03,0.0,0.22,0.37,0.02,0.11,0.0,0.11,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4224,0,70.409,0.98,1,0.0,0.0,0.08,0.0,0.29,0.59,0.0,0.04,0.06,0.02,0.12,0.38,0.02,0.13,0.0,0.09,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4225,0,70.426,0.98,1,0.0,0.0,0.14,0.0,0.27,0.57,0.0,0.04,0.05,0.02,0.18,0.43,0.01,0.16,0.0,0.13,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4226,0,70.442,0.98,1,0.0,0.0,0.13,0.0,0.28,0.47,0.0,0.06,0.1,0.02,0.25,0.47,0.0,0.17,0.0,0.13,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4227,0,70.459,0.98,1,0.0,0.0,0.19,0.0,0.23,0.28,0.0,0.04,0.1,0.0,0.25,0.41,0.04,0.15,0.0,0.13,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4228,0,70.476,0.98,1,0.0,0.0,0.26,0.0,0.2,0.13,0.0,0.04,0.14,0.0,0.21,0.38,0.11,0.1,0.0,0.08,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4229,0,70.492,0.98,1,0.0,0.0,0.34,0.0,0.13,0.03,0.0,0.04,0.11,0.0,0.14,0.33,0.19,0.09,0.0,0.04,0.51,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4230,0,70.509,0.98,1,0.0,0.0,0.38,0.0,0.16,0.14,0.0,0.06,0.1,0.0,0.12,0.35,0.25,0.06,0.03,0.0,0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4231,0,70.526,0.98,1,0.0,0.0,0.37,0.0,0.17,0.28,0.0,0.06,0.07,0.0,0.11,0.28,0.27,0.09,0.05,0.0,0.14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4232,0,70.542,0.98,1,0.02,0.0,0.39,0.0,0.19,0.51,0.0,0.03,0.04,0.0,0.17,0.33,0.23,0.09,0.05,0.0,0.15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4233,0,70.559,0.98,1,0.02,0.0,0.37,0.03,0.18,0.65,0.0,0.03,0.04,0.0,0.22,0.35,0.21,0.1,0.02,0.0,0.26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4234,0,70.576,0.98,1,0.02,0.0,0.25,0.03,0.17,0.7,0.0,0.1,0.09,0.0,0.18,0.41,0.17,0.07,0.02,0.0,0.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4235,0,70.592,0.98,1,0.0,0.0,0.15,0.03,0.17,0.82,0.0,0.15,0.15,0.0,0.09,0.37,0.13,0.03,0.02,0.0,0.22,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4236,0,70.609,0.98,1,0.02,0.0,0.03,0.0,0.19,0.81,0.0,0.18,0.14,0.0,0.08,0.35,0.05,0.0,0.02,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4237,0,70.626,0.98,1,0.02,0.0,0.05,0.09,0.2,0.93,0.01,0.17,0.1,0.0,0.12,0.36,0.01,0.0,0.0,0.0,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4238,0,70.642,0.98,1,0.02,0.0,0.12,0.09,0.24,0.86,0.01,0.18,0.08,0.0,0.24,0.33,0.01,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4239,0,70.659,0.98,1,0.02,0.0,0.17,0.09,0.28,0.99,0.01,0.14,0.07,0.01,0.23,0.37,0.03,0.0,0.0,0.02,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4240,0,70.676,0.98,1,0.02,0.0,0.15,0.0,0.29,0.84,0.0,0.14,0.08,0.02,0.29,0.41,0.06,0.0,0.0,0.02,0.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4241,0,70.692,0.98,1,0.02,0.0,0.05,0.0,0.29,0.85,0.0,0.09,0.05,0.02,0.26,0.39,0.07,0.0,0.0,0.05,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4242,0,70.709,0.98,1,0.0,0.0,0.11,0.0,0.3,0.82,0.0,0.08,0.04,0.01,0.25,0.32,0.05,0.0,0.0,0.08,0.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4243,0,70.726,0.98,1,0.0,0.0,0.22,0.0,0.33,0.97,0.0,0.03,0.01,0.0,0.14,0.25,0.1,0.0,0.0,0.1,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4244,0,70.742,0.98,1,0.0,0.0,0.3,0.0,0.33,0.89,0.0,0.06,0.04,0.0,0.17,0.27,0.09,0.0,0.0,0.11,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4245,0,70.759,0.98,1,0.0,0.0,0.28,0.0,0.32,0.81,0.0,0.06,0.05,0.0,0.12,0.26,0.08,0.0,0.0,0.06,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4246,0,70.776,0.98,1,0.0,0.0,0.24,0.0,0.34,0.77,0.0,0.11,0.08,0.0,0.18,0.24,0.0,0.0,0.03,0.11,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4247,0,70.792,0.98,1,0.0,0.0,0.23,0.0,0.37,0.91,0.0,0.13,0.07,0.0,0.14,0.24,0.0,0.0,0.04,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4248,0,70.809,0.98,1,0.0,0.0,0.31,0.0,0.43,1.05,0.0,0.16,0.05,0.0,0.15,0.24,0.0,0.04,0.04,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4249,0,70.826,0.98,1,0.0,0.0,0.33,0.0,0.4,1.03,0.0,0.16,0.08,0.0,0.16,0.22,0.0,0.05,0.01,0.09,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4250,0,70.842,0.98,1,0.0,0.0,0.38,0.0,0.39,1.12,0.0,0.09,0.05,0.0,0.08,0.22,0.0,0.11,0.0,0.04,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4251,0,70.859,0.98,1,0.0,0.0,0.26,0.0,0.34,1.05,0.0,0.11,0.08,0.0,0.07,0.22,0.0,0.1,0.0,0.04,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4252,0,70.876,0.98,1,0.0,0.0,0.25,0.0,0.31,1.05,0.0,0.06,0.03,0.0,0.0,0.25,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4253,0,70.892,0.98,1,0.0,0.0,0.21,0.0,0.26,0.81,0.0,0.11,0.07,0.0,0.05,0.26,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4254,0,70.909,0.98,1,0.0,0.0,0.27,0.0,0.25,0.83,0.0,0.1,0.04,0.0,0.05,0.32,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4255,0,70.926,0.98,1,0.0,0.0,0.24,0.0,0.21,0.84,0.0,0.12,0.08,0.0,0.07,0.31,0.0,0.06,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4256,0,70.942,0.98,1,0.0,0.0,0.3,0.0,0.25,1.09,0.0,0.14,0.04,0.01,0.02,0.27,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4257,0,70.959,0.98,1,0.0,0.0,0.29,0.0,0.25,1.01,0.0,0.11,0.09,0.01,0.06,0.2,0.0,0.03,0.03,0.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4258,0,70.976,0.98,1,0.0,0.0,0.34,0.0,0.31,1.18,0.0,0.13,0.1,0.01,0.12,0.17,0.0,0.06,0.03,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4259,0,70.992,0.98,1,0.0,0.0,0.28,0.0,0.3,1.15,0.0,0.12,0.14,0.0,0.22,0.19,0.0,0.06,0.07,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4260,0,71.009,0.98,1,0.0,0.0,0.19,0.0,0.28,1.0,0.0,0.13,0.14,0.0,0.17,0.21,0.0,0.06,0.04,0.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4261,0,71.026,0.98,1,0.0,0.0,0.19,0.0,0.3,0.93,0.0,0.17,0.13,0.0,0.14,0.22,0.0,0.06,0.04,0.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4262,0,71.042,0.98,1,0.0,0.0,0.2,0.0,0.29,0.85,0.0,0.12,0.08,0.0,0.09,0.26,0.0,0.1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4263,0,71.059,0.98,1,0.0,0.0,0.31,0.0,0.35,1.09,0.0,0.15,0.07,0.0,0.18,0.29,0.01,0.14,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4264,0,71.076,0.98,1,0.0,0.0,0.3,0.0,0.36,1.01,0.01,0.08,0.06,0.0,0.21,0.32,0.01,0.18,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4265,0,71.093,0.98,1,0.0,0.0,0.28,0.0,0.36,0.83,0.01,0.1,0.1,0.0,0.25,0.33,0.01,0.15,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4266,0,71.109,0.98,1,0.0,0.0,0.23,0.0,0.37,0.85,0.01,0.13,0.1,0.0,0.26,0.31,0.0,0.17,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4267,0,71.126,0.98,1,0.0,0.0,0.16,0.0,0.31,0.81,0.0,0.14,0.12,0.0,0.25,0.31,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4268,0,71.143,0.98,1,0.0,0.0,0.14,0.0,0.29,0.97,0.0,0.22,0.14,0.0,0.23,0.29,0.0,0.15,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4269,0,71.159,0.98,1,0.0,0.0,0.11,0.0,0.22,0.88,0.0,0.21,0.16,0.0,0.18,0.27,0.04,0.12,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4270,0,71.176,0.98,1,0.0,0.0,0.11,0.0,0.2,0.61,0.0,0.21,0.18,0.0,0.22,0.23,0.04,0.07,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4271,0,71.193,0.98,1,0.0,0.0,0.16,0.0,0.21,0.42,0.0,0.11,0.17,0.0,0.17,0.25,0.04,0.07,0.02,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4272,0,71.209,0.98,1,0.0,0.0,0.15,0.0,0.2,0.21,0.0,0.06,0.17,0.0,0.12,0.22,0.0,0.03,0.1,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4273,0,71.226,0.98,1,0.0,0.0,0.18,0.0,0.26,0.45,0.0,0.05,0.15,0.0,0.11,0.3,0.05,0.07,0.12,0.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4274,0,71.243,0.98,1,0.0,0.0,0.15,0.0,0.18,0.33,0.0,0.05,0.15,0.0,0.16,0.31,0.05,0.04,0.21,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4275,0,71.259,0.98,1,0.0,0.0,0.14,0.0,0.16,0.33,0.0,0.02,0.13,0.0,0.17,0.33,0.15,0.06,0.24,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4276,0,71.276,0.98,1,0.0,0.0,0.22,0.0,0.14,0.36,0.0,0.0,0.12,0.0,0.13,0.26,0.1,0.04,0.27,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4277,0,71.293,0.98,1,0.0,0.0,0.21,0.0,0.14,0.36,0.0,0.0,0.11,0.0,0.11,0.21,0.1,0.04,0.24,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4278,0,71.309,0.98,1,0.0,0.0,0.26,0.0,0.17,0.61,0.0,0.05,0.11,0.0,0.15,0.19,0.05,0.03,0.14,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4279,0,71.326,0.98,1,0.0,0.0,0.13,0.0,0.1,0.45,0.0,0.05,0.15,0.0,0.15,0.12,0.06,0.01,0.13,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4280,0,71.343,0.98,1,0.01,0.0,0.13,0.0,0.14,0.67,0.0,0.06,0.17,0.0,0.19,0.1,0.05,0.01,0.1,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4281,0,71.359,0.98,1,0.01,0.0,0.07,0.0,0.12,0.44,0.0,0.01,0.2,0.0,0.21,0.14,0.11,0.0,0.09,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4282,0,71.376,0.98,1,0.01,0.0,0.17,0.0,0.17,0.58,0.0,0.01,0.18,0.0,0.25,0.18,0.2,0.01,0.04,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4283,0,71.393,0.98,1,0.04,0.0,0.2,0.0,0.14,0.57,0.0,0.0,0.18,0.0,0.21,0.21,0.27,0.0,0.08,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4284,0,71.409,0.98,1,0.04,0.0,0.25,0.0,0.18,0.78,0.0,0.0,0.17,0.0,0.18,0.26,0.17,0.01,0.08,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4285,0,71.426,0.98,1,0.04,0.0,0.18,0.0,0.17,0.7,0.0,0.0,0.19,0.0,0.15,0.31,0.06,0.0,0.18,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4286,0,71.443,0.98,1,0.0,0.0,0.23,0.0,0.24,0.71,0.0,0.0,0.17,0.0,0.16,0.31,0.04,0.0,0.2,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4287,0,71.459,0.98,1,0.0,0.0,0.18,0.0,0.18,0.46,0.0,0.02,0.18,0.0,0.11,0.23,0.05,0.0,0.29,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4288,0,71.476,0.98,1,0.0,0.0,0.23,0.0,0.17,0.31,0.0,0.02,0.14,0.0,0.09,0.29,0.06,0.0,0.24,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4289,0,71.493,0.98,1,0.0,0.0,0.18,0.0,0.14,0.1,0.0,0.02,0.16,0.0,0.04,0.25,0.07,0.0,0.19,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4290,0,71.509,0.98,1,0.0,0.0,0.28,0.0,0.2,0.19,0.0,0.04,0.17,0.0,0.13,0.26,0.06,0.03,0.16,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4291,0,71.526,0.98,1,0.0,0.0,0.26,0.0,0.18,0.19,0.0,0.05,0.17,0.0,0.2,0.15,0.06,0.03,0.15,0.13,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4292,0,71.543,0.98,1,0.0,0.0,0.24,0.0,0.14,0.25,0.0,0.05,0.19,0.0,0.27,0.14,0.1,0.03,0.16,0.16,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4293,0,71.559,0.98,1,0.0,0.0,0.15,0.0,0.13,0.15,0.0,0.01,0.15,0.0,0.22,0.11,0.18,0.01,0.18,0.11,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,悲伤
4294,0,71.576,0.98,1,0.0,0.0,0.18,0.0,0.19,0.25,0.0,0.04,0.14,0.0,0.2,0.15,0.29,0.04,0.13,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,悲伤
4295,0,71.593,0.98,1,0.04,0.0,0.14,0.0,0.19,0.19,0.0,0.04,0.13,0.0,0.21,0.14,0.34,0.04,0.16,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,悲伤
