frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,emotion
1,0,0.0,0.98,1,0.0,0.09,0.0,0.0,0.29,0.46,0.11,0.53,0.06,0.12,0.0,0.0,0.0,0.0,0.89,0.38,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,积极
2,0,0.033,0.98,1,0.14,0.15,0.0,0.0,0.37,0.57,0.11,0.45,0.04,0.04,0.0,0.11,0.0,0.0,0.83,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
3,0,0.067,0.98,1,0.24,0.15,0.0,0.03,0.43,0.57,0.08,0.45,0.06,0.0,0.0,0.18,0.0,0.0,0.86,0.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
4,0,0.1,0.98,1,0.16,0.08,0.0,0.07,0.4,0.45,0.05,0.43,0.1,0.0,0.0,0.31,0.0,0.0,0.96,0.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
5,0,0.133,0.98,1,0.2,0.13,0.0,0.07,0.34,0.43,0.0,0.49,0.12,0.0,0.0,0.39,0.0,0.0,0.95,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
6,0,0.167,0.98,1,0.18,0.16,0.0,0.07,0.25,0.54,0.0,0.4,0.12,0.0,0.0,0.42,0.0,0.03,0.86,0.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
7,0,0.2,0.98,1,0.27,0.23,0.0,0.06,0.26,0.6,0.0,0.42,0.11,0.0,0.0,0.36,0.0,0.04,0.81,0.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
8,0,0.233,0.98,1,0.34,0.28,0.0,0.06,0.21,0.58,0.0,0.39,0.1,0.0,0.05,0.24,0.0,0.04,0.83,0.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
9,0,0.267,0.98,1,0.35,0.28,0.0,0.03,0.18,0.57,0.0,0.37,0.07,0.0,0.05,0.22,0.0,0.01,0.96,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
10,0,0.3,0.98,1,0.45,0.3,0.0,0.0,0.18,0.58,0.0,0.35,0.04,0.0,0.05,0.27,0.0,0.0,0.94,0.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
11,0,0.333,0.98,1,0.48,0.36,0.0,0.07,0.21,0.61,0.05,0.32,0.03,0.0,0.0,0.35,0.0,0.0,0.95,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
12,0,0.367,0.98,1,0.48,0.3,0.0,0.07,0.25,0.59,0.08,0.38,0.06,0.0,0.0,0.34,0.0,0.01,0.87,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
13,0,0.4,0.98,1,0.32,0.16,0.0,0.08,0.2,0.7,0.08,0.31,0.06,0.0,0.0,0.33,0.0,0.0,0.86,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
14,0,0.433,0.98,1,0.33,0.0,0.0,0.1,0.16,0.72,0.02,0.33,0.06,0.0,0.0,0.4,0.0,0.0,0.88,0.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
15,0,0.467,0.98,1,0.34,0.04,0.0,0.13,0.12,0.62,0.0,0.37,0.08,0.0,0.0,0.46,0.0,0.0,0.97,0.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
16,0,0.5,0.98,1,0.37,0.04,0.0,0.12,0.21,0.66,0.0,0.48,0.13,0.0,0.0,0.45,0.0,0.01,0.98,0.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
17,0,0.533,0.98,1,0.26,0.04,0.0,0.04,0.23,0.62,0.0,0.44,0.15,0.0,0.0,0.38,0.0,0.01,0.91,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,积极
18,0,0.567,0.98,1,0.15,0.0,0.0,0.01,0.28,0.57,0.0,0.39,0.16,0.0,0.0,0.39,0.0,0.03,0.84,0.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,积极
19,0,0.6,0.98,1,0.1,0.0,0.0,0.01,0.26,0.59,0.0,0.26,0.12,0.0,0.0,0.37,0.0,0.04,0.84,0.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,积极
20,0,0.633,0.98,1,0.13,0.0,0.0,0.01,0.33,0.72,0.0,0.18,0.08,0.0,0.0,0.4,0.0,0.07,0.87,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
21,0,0.667,0.98,1,0.18,0.0,0.0,0.0,0.39,0.93,0.0,0.17,0.08,0.0,0.04,0.42,0.0,0.08,0.88,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
22,0,0.7,0.98,1,0.18,0.02,0.0,0.0,0.41,1.06,0.0,0.16,0.1,0.0,0.04,0.47,0.0,0.1,0.87,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
23,0,0.733,0.98,1,0.11,0.02,0.0,0.08,0.36,1.01,0.0,0.21,0.11,0.0,0.04,0.36,0.0,0.06,0.85,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
24,0,0.767,0.98,1,0.12,0.02,0.0,0.14,0.3,0.92,0.0,0.21,0.06,0.0,0.0,0.3,0.0,0.08,0.8,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
25,0,0.8,0.98,1,0.17,0.0,0.0,0.3,0.29,0.75,0.0,0.28,0.05,0.0,0.0,0.24,0.0,0.07,0.87,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
26,0,0.833,0.98,1,0.16,0.0,0.0,0.38,0.34,0.72,0.0,0.36,0.07,0.0,0.0,0.29,0.0,0.1,0.9,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
27,0,0.867,0.98,1,0.16,0.0,0.0,0.54,0.36,0.79,0.0,0.37,0.1,0.0,0.0,0.31,0.0,0.08,0.94,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
28,0,0.9,0.98,1,0.11,0.0,0.0,0.55,0.33,0.73,0.0,0.36,0.11,0.0,0.0,0.38,0.0,0.08,0.95,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
29,0,0.933,0.98,1,0.11,0.0,0.0,0.5,0.34,0.61,0.0,0.32,0.14,0.0,0.0,0.4,0.0,0.04,1.02,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
30,0,0.967,0.98,1,0.05,0.0,0.0,0.45,0.27,0.61,0.0,0.34,0.1,0.0,0.0,0.36,0.0,0.06,0.98,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
31,0,1.0,0.98,1,0.02,0.0,0.0,0.37,0.33,0.78,0.0,0.33,0.11,0.0,0.0,0.27,0.0,0.03,1.0,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
32,0,1.033,0.98,1,0.11,0.0,0.0,0.44,0.28,0.88,0.0,0.33,0.06,0.0,0.0,0.22,0.0,0.03,0.91,0.17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
33,0,1.067,0.98,1,0.12,0.0,0.0,0.44,0.31,0.84,0.0,0.31,0.07,0.0,0.0,0.22,0.0,0.0,0.97,0.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
34,0,1.1,0.98,1,0.16,0.0,0.0,0.55,0.25,0.58,0.0,0.4,0.07,0.0,0.0,0.22,0.0,0.0,0.9,0.22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
35,0,1.133,0.98,1,0.07,0.04,0.0,0.6,0.29,0.64,0.0,0.42,0.09,0.0,0.02,0.22,0.0,0.0,0.93,0.14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
36,0,1.167,0.98,1,0.12,0.04,0.0,0.5,0.31,0.55,0.0,0.49,0.12,0.0,0.02,0.27,0.0,0.0,0.93,0.14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
37,0,1.2,0.98,1,0.1,0.04,0.0,0.42,0.34,0.66,0.0,0.48,0.13,0.0,0.04,0.26,0.0,0.0,0.91,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
38,0,1.233,0.98,1,0.15,0.0,0.0,0.4,0.34,0.46,0.0,0.51,0.13,0.0,0.03,0.28,0.0,0.0,0.92,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
39,0,1.267,0.98,1,0.12,0.0,0.0,0.6,0.31,0.4,0.0,0.51,0.09,0.0,0.06,0.23,0.0,0.0,0.87,0.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
40,0,1.3,0.98,1,0.09,0.0,0.0,0.7,0.3,0.28,0.0,0.51,0.08,0.0,0.1,0.23,0.0,0.0,0.91,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
41,0,1.333,0.98,1,0.04,0.0,0.0,0.71,0.27,0.22,0.0,0.56,0.06,0.0,0.1,0.13,0.0,0.0,0.87,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
42,0,1.367,0.98,1,0.06,0.0,0.0,0.67,0.25,0.24,0.0,0.55,0.06,0.0,0.07,0.06,0.0,0.0,0.84,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
43,0,1.4,0.98,1,0.06,0.0,0.0,0.62,0.22,0.2,0.0,0.48,0.02,0.0,0.01,0.0,0.0,0.0,0.74,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
44,0,1.433,0.98,1,0.06,0.0,0.0,0.49,0.2,0.23,0.0,0.35,0.01,0.0,0.14,0.0,0.0,0.0,0.66,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
45,0,1.467,0.98,1,0.0,0.0,0.0,0.33,0.2,0.11,0.0,0.3,0.0,0.0,0.24,0.04,0.0,0.0,0.68,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
46,0,1.5,0.98,1,0.0,0.05,0.0,0.32,0.14,0.03,0.01,0.3,0.0,0.0,0.29,0.04,0.0,0.0,0.71,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
47,0,1.533,0.98,1,0.02,0.09,0.0,0.38,0.14,0.0,0.03,0.29,0.0,0.0,0.23,0.04,0.0,0.0,0.78,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
48,0,1.567,0.98,1,0.02,0.24,0.0,0.48,0.09,0.0,0.06,0.21,0.0,0.0,0.22,0.02,0.0,0.0,0.77,0.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
49,0,1.6,0.98,1,0.03,0.33,0.0,0.35,0.17,0.19,0.07,0.11,0.0,0.0,0.22,0.06,0.0,0.0,0.76,0.28,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
50,0,1.633,0.98,1,0.09,0.35,0.0,0.2,0.12,0.21,0.05,0.04,0.0,0.0,0.18,0.09,0.0,0.0,0.84,0.28,0.18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
51,0,1.667,0.98,1,0.34,0.27,0.0,0.14,0.11,0.21,0.02,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.94,0.25,0.43,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
52,0,1.7,0.98,1,0.44,0.16,0.0,0.1,0.04,0.07,0.05,0.01,0.0,0.0,0.03,0.15,0.0,0.0,0.97,0.37,0.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
53,0,1.733,0.98,1,0.5,0.25,0.0,0.1,0.04,0.1,0.05,0.01,0.0,0.0,0.03,0.24,0.0,0.0,0.84,0.34,1.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
54,0,1.767,0.98,1,0.41,0.39,0.0,0.09,0.04,0.1,0.05,0.01,0.0,0.0,0.04,0.31,0.0,0.0,0.77,0.37,1.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
55,0,1.8,0.98,1,0.39,0.54,0.0,0.14,0.01,0.05,0.0,0.0,0.0,0.0,0.06,0.21,0.0,0.0,0.78,0.31,0.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
56,0,1.833,0.98,1,0.34,0.57,0.0,0.15,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.79,0.28,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
57,0,1.867,0.98,1,0.38,0.54,0.0,0.06,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.7,0.14,0.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
58,0,1.9,0.98,1,0.47,0.59,0.0,0.01,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.58,0.05,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
59,0,1.933,0.98,1,0.48,0.66,0.0,0.0,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.37,0.01,0.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
60,0,1.967,0.98,1,0.42,0.64,0.0,0.01,0.02,0.18,0.0,0.0,0.0,0.0,0.01,0.2,0.0,0.14,0.18,0.01,0.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
61,0,2.0,0.98,1,0.43,0.52,0.0,0.01,0.02,0.19,0.0,0.0,0.0,0.0,0.03,0.19,0.0,0.11,0.08,0.0,0.03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
62,0,2.033,0.98,1,0.42,0.45,0.0,0.01,0.0,0.26,0.0,0.05,0.0,0.0,0.07,0.15,0.0,0.07,0.05,0.0,0.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
63,0,2.067,0.98,1,0.46,0.48,0.0,0.0,0.0,0.22,0.0,0.05,0.0,0.0,0.06,0.09,0.0,0.07,0.05,0.0,0.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
64,0,2.1,0.98,1,0.39,0.56,0.0,0.0,0.0,0.31,0.0,0.05,0.0,0.0,0.04,0.14,0.0,0.11,0.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
65,0,2.133,0.98,1,0.35,0.49,0.0,0.0,0.02,0.16,0.0,0.04,0.01,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
66,0,2.167,0.98,1,0.32,0.35,0.0,0.0,0.07,0.11,0.0,0.09,0.06,0.0,0.0,0.26,0.0,0.16,0.0,0.0,0.49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
67,0,2.2,0.98,1,0.39,0.44,0.0,0.0,0.09,0.1,0.0,0.16,0.12,0.0,0.0,0.32,0.0,0.24,0.0,0.0,0.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
68,0,2.233,0.98,1,0.5,0.58,0.0,0.0,0.13,0.12,0.0,0.18,0.19,0.0,0.0,0.31,0.0,0.25,0.0,0.0,0.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
69,0,2.267,0.98,1,0.52,0.73,0.01,0.0,0.12,0.41,0.0,0.19,0.27,0.0,0.0,0.28,0.0,0.25,0.0,0.0,0.14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
70,0,2.3,0.98,1,0.5,0.64,0.01,0.02,0.14,0.52,0.0,0.23,0.34,0.05,0.0,0.34,0.0,0.22,0.0,0.0,0.24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
71,0,2.333,0.98,1,0.44,0.59,0.01,0.02,0.13,0.7,0.0,0.25,0.39,0.09,0.0,0.39,0.0,0.23,0.01,0.04,0.37,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
72,0,2.367,0.98,1,0.41,0.58,0.0,0.02,0.14,0.54,0.0,0.27,0.4,0.16,0.0,0.41,0.0,0.27,0.01,0.04,0.41,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
73,0,2.4,0.98,1,0.37,0.55,0.0,0.0,0.14,0.55,0.0,0.23,0.38,0.13,0.0,0.41,0.0,0.28,0.01,0.04,0.35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
74,0,2.433,0.98,1,0.4,0.56,0.0,0.0,0.08,0.47,0.0,0.28,0.34,0.11,0.0,0.42,0.0,0.29,0.0,0.0,0.26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
75,0,2.467,0.98,1,0.37,0.49,0.0,0.0,0.03,0.44,0.01,0.3,0.32,0.04,0.0,0.49,0.0,0.29,0.0,0.0,0.18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
76,0,2.5,0.98,1,0.34,0.43,0.0,0.0,0.0,0.25,0.01,0.32,0.3,0.02,0.0,0.44,0.0,0.3,0.0,0.02,0.13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
77,0,2.533,0.98,1,0.34,0.39,0.0,0.0,0.0,0.13,0.01,0.3,0.33,0.0,0.0,0.41,0.0,0.34,0.0,0.02,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,积极
78,0,2.567,0.98,1,0.35,0.32,0.0,0.0,0.0,0.05,0.0,0.3,0.3,0.0,0.0,0.39,0.0,0.42,0.0,0.02,0.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
79,0,2.6,0.98,1,0.36,0.21,0.0,0.0,0.0,0.02,0.0,0.37,0.33,0.0,0.0,0.32,0.0,0.45,0.0,0.0,0.28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
80,0,2.633,0.98,1,0.34,0.29,0.0,0.0,0.0,0.02,0.0,0.36,0.31,0.0,0.0,0.29,0.0,0.43,0.07,0.0,0.21,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,积极
81,0,2.667,0.98,1,0.4,0.43,0.0,0.0,0.03,0.05,0.0,0.32,0.33,0.0,0.0,0.21,0.0,0.36,0.12,0.0,0.26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,积极
82,0,2.7,0.98,1,0.44,0.54,0.0,0.0,0.04,0.05,0.06,0.24,0.31,0.0,0.0,0.14,0.0,0.29,0.15,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
83,0,2.733,0.98,1,0.49,0.52,0.0,0.0,0.09,0.05,0.12,0.23,0.32,0.0,0.0,0.07,0.0,0.23,0.07,0.0,0.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
84,0,2.767,0.98,1,0.48,0.59,0.0,0.0,0.08,0.0,0.15,0.21,0.29,0.0,0.0,0.08,0.0,0.13,0.03,0.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,积极
85,0,2.8,0.98,1,0.53,0.64,0.0,0.0,0.06,0.0,0.11,0.2,0.28,0.0,0.0,0.08,0.0,0.07,0.0,0.0,0.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
86,0,2.833,0.98,1,0.56,0.56,0.0,0.0,0.04,0.0,0.12,0.14,0.29,0.0,0.0,0.07,0.0,0.02,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
87,0,2.867,0.98,1,0.55,0.43,0.0,0.0,0.05,0.0,0.11,0.16,0.32,0.0,0.0,0.05,0.0,0.04,0.0,0.0,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,积极
