frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
40,1.3,0.98,0.1,0.1,1.09,0.05,0.71,1.44,0.0,0.33,0.25,0.0,0.15,0.04,0.0,0.0,0.32,0.02,0.0
41,1.333,0.98,0.05,0.1,1.06,0.06,0.7,1.37,0.0,0.32,0.28,0.0,0.15,0.08,0.0,0.0,0.35,0.03,0.0
42,1.367,0.98,0.04,0.1,1.11,0.13,0.71,1.28,0.0,0.25,0.27,0.0,0.07,0.07,0.0,0.0,0.38,0.02,0.0
43,1.4,0.98,0.04,0.05,1.12,0.16,0.73,1.29,0.0,0.22,0.3,0.0,0.07,0.14,0.0,0.0,0.4,0.04,0.0
44,1.433,0.98,0.07,0.04,1.17,0.14,0.71,1.35,0.0,0.21,0.29,0.0,0.04,0.08,0.0,0.0,0.4,0.03,0.02
45,1.467,0.98,0.13,0.06,1.19,0.06,0.69,1.41,0.0,0.25,0.3,0.0,0.04,0.14,0.0,0.0,0.36,0.03,0.02
46,1.5,0.98,0.1,0.05,1.16,0.05,0.69,1.47,0.0,0.25,0.27,0.0,0.05,0.11,0.0,0.0,0.32,0.03,0.03
47,1.533,0.98,0.08,0.05,1.13,0.07,0.7,1.45,0.0,0.25,0.25,0.0,0.04,0.25,0.0,0.0,0.29,0.03,0.02
48,1.567,0.98,0.09,0.05,1.09,0.1,0.71,1.52,0.0,0.26,0.23,0.0,0.04,0.21,0.0,0.0,0.25,0.03,0.02
49,1.6,0.98,0.16,0.08,1.11,0.1,0.66,1.52,0.0,0.23,0.21,0.0,0.03,0.22,0.0,0.0,0.21,0.0,0.0
50,1.633,0.98,0.2,0.1,1.09,0.08,0.63,1.56,0.0,0.23,0.2,0.0,0.02,0.17,0.0,0.0,0.19,0.01,0.0
51,1.667,0.98,0.22,0.15,1.13,0.06,0.64,1.57,0.0,0.21,0.22,0.0,0.01,0.15,0.0,0.0,0.2,0.03,0.0
52,1.7,0.98,0.16,0.14,1.15,0.04,0.66,1.55,0.0,0.22,0.2,0.0,0.04,0.2,0.0,0.0,0.24,0.03,0.0
53,1.733,0.98,0.16,0.17,1.11,0.03,0.69,1.53,0.0,0.21,0.22,0.0,0.04,0.12,0.0,0.0,0.3,0.04,0.05
54,1.767,0.98,0.12,0.08,1.05,0.02,0.67,1.41,0.0,0.17,0.19,0.0,0.04,0.13,0.0,0.0,0.38,0.07,0.09
55,1.8,0.98,0.15,0.07,0.95,0.09,0.7,1.39,0.0,0.15,0.2,0.0,0.0,0.07,0.0,0.0,0.38,0.1,0.09
56,1.833,0.98,0.12,0.02,0.94,0.1,0.69,1.39,0.02,0.14,0.19,0.0,0.0,0.13,0.0,0.0,0.35,0.18,0.09
57,1.867,0.98,0.12,0.02,0.91,0.11,0.7,1.45,0.02,0.17,0.19,0.0,0.0,0.19,0.0,0.0,0.3,0.18,0.07
58,1.9,0.98,0.12,0.02,0.92,0.06,0.69,1.49,0.02,0.18,0.18,0.0,0.0,0.2,0.0,0.0,0.28,0.17,0.13
59,1.933,0.98,0.11,0.04,0.87,0.06,0.68,1.59,0.0,0.16,0.18,0.0,0.0,0.17,0.0,0.0,0.31,0.13,0.08
60,1.967,0.98,0.1,0.04,0.82,0.07,0.68,1.76,0.0,0.17,0.17,0.0,0.0,0.09,0.0,0.0,0.32,0.12,0.06
61,2.0,0.98,0.11,0.07,0.78,0.09,0.68,1.89,0.0,0.18,0.18,0.0,0.0,0.12,0.0,0.0,0.34,0.17,0.01
62,2.033,0.98,0.11,0.07,0.76,0.06,0.66,1.88,0.0,0.21,0.17,0.0,0.0,0.12,0.0,0.0,0.29,0.13,0.03
63,2.067,0.98,0.12,0.12,0.79,0.12,0.64,1.84,0.0,0.2,0.19,0.0,0.0,0.2,0.0,0.0,0.23,0.09,0.04
64,2.1,0.98,0.08,0.08,0.83,0.07,0.61,1.77,0.0,0.19,0.19,0.0,0.03,0.14,0.0,0.0,0.18,0.03,0.07
65,2.133,0.98,0.09,0.05,0.89,0.08,0.6,1.74,0.0,0.2,0.19,0.0,0.03,0.16,0.0,0.0,0.19,0.02,0.12
66,2.167,0.98,0.04,0.0,0.99,0.01,0.71,1.82,0.01,0.29,0.21,0.0,0.03,0.16,0.0,0.0,0.21,0.04,0.54
67,2.2,0.98,0.08,0.0,1.01,0.01,0.79,1.68,0.05,0.29,0.2,0.0,0.0,0.13,0.0,0.0,0.27,0.04,1.34
68,2.233,0.98,0.16,0.0,0.99,0.0,0.91,1.68,0.14,0.26,0.23,0.0,0.0,0.08,0.0,0.0,0.23,0.05,2.19
69,2.267,0.98,0.22,0.03,1.07,0.0,0.91,1.75,0.23,0.22,0.2,0.0,0.0,0.02,0.0,0.0,0.24,0.03,2.32
70,2.3,0.98,0.17,0.04,1.16,0.0,0.98,2.14,0.23,0.22,0.22,0.0,0.0,0.02,0.0,0.0,0.24,0.02,1.74
71,2.333,0.98,0.06,0.05,1.22,0.0,0.98,2.27,0.17,0.24,0.2,0.0,0.0,0.05,0.0,0.0,0.28,0.0,1.04
72,2.367,0.98,0.0,0.07,1.1,0.0,0.93,2.16,0.07,0.17,0.21,0.0,0.0,0.03,0.0,0.0,0.29,0.03,0.58
73,2.4,0.98,0.0,0.07,1.06,0.0,0.85,2.06,0.03,0.16,0.21,0.0,0.03,0.09,0.0,0.0,0.28,0.09,0.4
74,2.433,0.98,0.0,0.08,1.06,0.0,0.82,2.03,0.01,0.12,0.21,0.0,0.03,0.08,0.0,0.0,0.29,0.14,0.24
75,2.467,0.98,0.0,0.14,1.08,0.0,0.81,2.0,0.02,0.15,0.22,0.0,0.04,0.14,0.0,0.0,0.32,0.19,0.19
76,2.5,0.98,0.02,0.16,1.09,0.0,0.81,1.92,0.04,0.13,0.22,0.0,0.03,0.17,0.0,0.0,0.37,0.23,0.15
77,2.533,0.98,0.07,0.15,1.09,0.0,0.81,1.91,0.06,0.19,0.22,0.0,0.06,0.23,0.0,0.0,0.42,0.3,0.09
78,2.567,0.98,0.09,0.16,1.06,0.01,0.81,1.85,0.04,0.21,0.23,0.0,0.06,0.23,0.0,0.0,0.45,0.26,0.03
79,2.6,0.98,0.1,0.23,1.05,0.04,0.81,1.81,0.02,0.23,0.26,0.0,0.04,0.18,0.0,0.0,0.43,0.26,0.0
80,2.633,0.98,0.08,0.43,1.07,0.12,0.81,1.61,0.0,0.21,0.29,0.0,0.08,0.15,0.0,0.0,0.37,0.15,0.0
81,2.667,0.98,0.07,0.47,1.1,0.16,0.81,1.59,0.0,0.17,0.27,0.0,0.12,0.19,0.0,0.0,0.3,0.14,0.0
82,2.7,0.98,0.08,0.52,1.08,0.19,0.79,1.58,0.0,0.16,0.24,0.0,0.16,0.24,0.0,0.0,0.28,0.1,0.0
83,2.733,0.98,0.11,0.49,1.06,0.22,0.78,1.67,0.0,0.18,0.22,0.0,0.16,0.23,0.0,0.0,0.23,0.15,0.0
84,2.767,0.98,0.11,0.47,1.05,0.17,0.76,1.68,0.0,0.17,0.23,0.0,0.16,0.2,0.0,0.0,0.24,0.16,0.0
85,2.8,0.98,0.11,0.42,1.06,0.16,0.79,1.65,0.0,0.18,0.24,0.0,0.14,0.26,0.0,0.0,0.16,0.14,0.0
86,2.833,0.98,0.08,0.32,1.05,0.14,0.78,1.63,0.0,0.19,0.23,0.0,0.08,0.29,0.0,0.0,0.15,0.11,0.0
87,2.867,0.98,0.14,0.29,1.02,0.16,0.78,1.7,0.0,0.24,0.24,0.0,0.04,0.37,0.0,0.0,0.14,0.13,0.0
88,2.9,0.98,0.16,0.28,1.02,0.18,0.76,1.77,0.0,0.24,0.24,0.0,0.02,0.35,0.0,0.0,0.17,0.15,0.0
89,2.933,0.98,0.21,0.39,1.02,0.18,0.75,1.77,0.0,0.24,0.26,0.0,0.07,0.38,0.0,0.0,0.18,0.13,0.0
90,2.967,0.98,0.2,0.39,1.07,0.21,0.74,1.68,0.0,0.22,0.27,0.0,0.06,0.35,0.0,0.0,0.16,0.11,0.0
91,3.0,0.98,0.15,0.37,1.1,0.18,0.7,1.65,0.0,0.22,0.28,0.0,0.07,0.35,0.0,0.0,0.17,0.08,0.02
92,3.033,0.98,0.1,0.27,1.11,0.1,0.68,1.7,0.0,0.23,0.28,0.0,0.06,0.32,0.0,0.0,0.2,0.1,0.02
93,3.067,0.98,0.06,0.27,1.06,0.05,0.67,1.66,0.0,0.23,0.27,0.0,0.07,0.31,0.0,0.0,0.23,0.07,0.02
94,3.1,0.98,0.09,0.32,1.07,0.04,0.67,1.68,0.0,0.24,0.28,0.0,0.06,0.28,0.0,0.0,0.25,0.03,0.0
95,3.133,0.98,0.12,0.34,1.11,0.03,0.65,1.64,0.0,0.22,0.29,0.0,0.03,0.3,0.0,0.0,0.23,0.03,0.0
96,3.167,0.98,0.16,0.27,1.12,0.04,0.66,1.72,0.0,0.2,0.3,0.0,0.03,0.32,0.0,0.0,0.22,0.04,0.0
