frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
151,5.0,0.98,0.09,0.0,1.52,0.0,0.0,0.9,0.08,0.14,0.59,0.0,0.0,0.13,0.0,0.02,0.01,0.0,0.0
152,5.033,0.98,0.08,0.0,1.48,0.0,0.0,0.98,0.08,0.09,0.61,0.0,0.0,0.08,0.0,0.01,0.02,0.0,0.01
153,5.067,0.98,0.09,0.0,1.52,0.0,0.0,1.09,0.09,0.06,0.6,0.0,0.0,0.04,0.04,0.02,0.01,0.0,0.01
154,5.1,0.98,0.06,0.0,1.58,0.0,0.0,1.03,0.06,0.06,0.6,0.0,0.0,0.0,0.08,0.01,0.02,0.0,0.06
155,5.133,0.98,0.05,0.0,1.58,0.0,0.0,0.95,0.08,0.05,0.61,0.0,0.0,0.02,0.14,0.03,0.01,0.0,0.04
156,5.167,0.98,0.08,0.0,1.61,0.0,0.0,0.76,0.08,0.03,0.64,0.0,0.0,0.06,0.1,0.02,0.01,0.0,0.04
157,5.2,0.98,0.11,0.0,1.63,0.03,0.0,0.78,0.11,0.0,0.65,0.0,0.0,0.08,0.06,0.03,0.03,0.07,0.0
158,5.233,0.98,0.1,0.0,1.62,0.06,0.0,0.65,0.1,0.0,0.64,0.0,0.0,0.06,0.0,0.01,0.1,0.17,0.0
159,5.267,0.98,0.04,0.0,1.56,0.09,0.0,0.59,0.08,0.01,0.62,0.0,0.0,0.04,0.0,0.02,0.16,0.24,0.0
160,5.3,0.98,0.0,0.0,1.5,0.06,0.0,0.43,0.07,0.01,0.61,0.0,0.0,0.02,0.0,0.01,0.16,0.17,0.0
161,5.333,0.98,0.0,0.0,1.46,0.05,0.0,0.3,0.05,0.01,0.58,0.0,0.0,0.05,0.0,0.03,0.15,0.07,0.02
162,5.367,0.98,0.0,0.0,1.4,0.04,0.0,0.26,0.03,0.01,0.58,0.0,0.0,0.07,0.0,0.03,0.13,0.0,0.02
163,5.4,0.98,0.0,0.0,1.33,0.08,0.0,0.34,0.01,0.01,0.57,0.0,0.0,0.08,0.0,0.03,0.13,0.0,0.05
164,5.433,0.98,0.0,0.0,1.4,0.06,0.0,0.41,0.02,0.01,0.58,0.0,0.0,0.09,0.0,0.02,0.13,0.04,0.03
165,5.467,0.98,0.0,0.0,1.44,0.06,0.0,0.36,0.02,0.01,0.57,0.0,0.0,0.07,0.0,0.03,0.09,0.1,0.03
166,5.5,0.98,0.0,0.0,1.5,0.02,0.0,0.18,0.01,0.0,0.56,0.0,0.0,0.08,0.0,0.03,0.1,0.14,0.0
167,5.533,0.98,0.0,0.0,1.47,0.02,0.0,0.15,0.0,0.0,0.58,0.0,0.0,0.03,0.0,0.0,0.03,0.12,0.0
168,5.567,0.98,0.0,0.0,1.48,0.0,0.0,0.25,0.0,0.04,0.6,0.0,0.0,0.04,0.0,0.0,0.03,0.12,0.0
169,5.6,0.98,0.0,0.0,1.51,0.0,0.0,0.39,0.03,0.07,0.62,0.0,0.0,0.08,0.0,0.0,0.0,0.14,0.01
170,5.633,0.98,0.0,0.0,1.47,0.0,0.0,0.51,0.05,0.1,0.63,0.0,0.0,0.09,0.0,0.0,0.0,0.17,0.01
171,5.667,0.98,0.0,0.0,1.43,0.03,0.0,0.43,0.05,0.07,0.61,0.0,0.0,0.11,0.0,0.01,0.0,0.16,0.01
172,5.7,0.98,0.0,0.0,1.4,0.03,0.0,0.49,0.03,0.06,0.6,0.0,0.0,0.12,0.0,0.01,0.0,0.13,0.02
