frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
113,1.867,0.98,0.1,0.0,0.0,0.01,0.65,0.0,0.0,0.37,0.76,0.0,0.43,1.03,0.0,0.0,0.04,1.1,0.0
114,1.883,0.98,0.1,0.0,0.0,0.01,0.64,0.0,0.0,0.38,0.77,0.0,0.41,1.07,0.0,0.0,0.04,1.16,0.0
115,1.9,0.98,0.1,0.0,0.0,0.01,0.64,0.0,0.0,0.45,0.8,0.0,0.38,1.14,0.0,0.0,0.04,1.17,0.0
116,1.917,0.98,0.07,0.04,0.0,0.0,0.66,0.0,0.0,0.46,0.8,0.0,0.4,1.1,0.0,0.0,0.01,1.15,0.0
117,1.933,0.98,0.08,0.04,0.0,0.0,0.68,0.0,0.0,0.5,0.82,0.0,0.44,1.1,0.0,0.0,0.01,1.14,0.0
118,1.95,0.98,0.08,0.04,0.0,0.0,0.69,0.0,0.0,0.51,0.8,0.0,0.49,1.05,0.0,0.0,0.01,1.12,0.0
119,1.967,0.98,0.01,0.0,0.0,0.0,0.7,0.0,0.0,0.55,0.83,0.0,0.48,1.04,0.0,0.0,0.02,1.15,0.0
120,1.983,0.98,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.48,0.79,0.0,0.38,1.0,0.0,0.0,0.02,1.09,0.0
121,2.0,0.98,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.39,0.77,0.0,0.24,0.95,0.0,0.0,0.04,1.15,0.03
122,2.017,0.98,0.01,0.0,0.0,0.0,0.66,0.0,0.0,0.37,0.78,0.0,0.17,0.86,0.0,0.0,0.04,1.05,0.03
123,2.033,0.98,0.01,0.0,0.0,0.0,0.66,0.0,0.0,0.36,0.8,0.0,0.17,0.84,0.0,0.0,0.04,1.04,0.03
124,2.05,0.98,0.01,0.0,0.0,0.0,0.66,0.0,0.0,0.38,0.82,0.0,0.18,0.87,0.0,0.0,0.04,1.02,0.06
125,2.067,0.98,0.03,0.09,0.0,0.0,0.63,0.0,0.0,0.36,0.8,0.0,0.17,0.92,0.0,0.0,0.06,0.99,0.06
126,2.083,0.98,0.03,0.09,0.0,0.0,0.61,0.0,0.0,0.35,0.81,0.0,0.24,0.9,0.0,0.0,0.06,1.04,0.06
127,2.1,0.98,0.03,0.09,0.0,0.0,0.62,0.0,0.0,0.38,0.83,0.0,0.25,0.86,0.0,0.0,0.04,1.06,0.0
128,2.117,0.98,0.0,0.01,0.0,0.0,0.63,0.0,0.0,0.35,0.84,0.0,0.27,0.85,0.0,0.0,0.12,1.04,0.0
129,2.133,0.98,0.0,0.01,0.0,0.0,0.66,0.0,0.0,0.36,0.84,0.0,0.24,0.86,0.0,0.0,0.12,0.98,0.0
130,2.15,0.98,0.0,0.01,0.0,0.0,0.66,0.0,0.0,0.34,0.85,0.0,0.24,0.9,0.0,0.0,0.11,0.88,0.0
131,2.167,0.98,0.01,0.22,0.0,0.0,0.69,0.0,0.0,0.36,0.87,0.0,0.23,0.91,0.0,0.0,0.07,0.92,0.0
132,2.183,0.98,0.01,0.22,0.0,0.0,0.67,0.0,0.0,0.31,0.87,0.0,0.25,0.88,0.0,0.0,0.07,0.93,0.0
133,2.2,0.98,0.01,0.22,0.0,0.0,0.63,0.0,0.0,0.3,0.85,0.0,0.33,0.82,0.0,0.0,0.18,0.94,0.0
134,2.217,0.98,0.0,0.09,0.0,0.0,0.65,0.0,0.0,0.3,0.87,0.0,0.33,0.79,0.0,0.0,0.15,0.96,0.0
135,2.233,0.98,0.04,0.09,0.0,0.0,0.68,0.0,0.0,0.34,0.85,0.0,0.31,0.83,0.0,0.0,0.16,0.95,0.0
136,2.25,0.98,0.04,0.09,0.0,0.0,0.7,0.0,0.0,0.28,0.87,0.0,0.3,0.98,0.0,0.0,0.05,1.06,0.0
137,2.267,0.98,0.04,0.0,0.0,0.0,0.64,0.0,0.0,0.28,0.84,0.0,0.27,1.03,0.0,0.0,0.02,1.09,0.0
138,2.283,0.98,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.28,0.86,0.0,0.33,1.06,0.0,0.0,0.03,1.14,0.0
139,2.3,0.98,0.0,0.02,0.0,0.0,0.62,0.0,0.0,0.36,0.84,0.0,0.35,1.03,0.0,0.0,0.03,1.04,0.0
140,2.317,0.98,0.0,0.08,0.0,0.0,0.63,0.0,0.0,0.36,0.84,0.0,0.38,0.98,0.0,0.0,0.08,0.96,0.0
141,2.333,0.98,0.03,0.08,0.0,0.0,0.65,0.0,0.0,0.42,0.83,0.0,0.36,1.0,0.0,0.0,0.06,0.92,0.0
142,2.35,0.98,0.03,0.08,0.0,0.0,0.63,0.0,0.0,0.38,0.84,0.0,0.29,1.01,0.0,0.0,0.06,0.88,0.01
143,2.367,0.98,0.03,0.13,0.0,0.0,0.58,0.0,0.0,0.32,0.83,0.0,0.29,1.07,0.0,0.0,0.05,0.85,0.01
144,2.383,0.98,0.0,0.13,0.0,0.0,0.61,0.0,0.0,0.31,0.87,0.0,0.25,1.04,0.0,0.0,0.1,0.82,0.01
145,2.4,0.98,0.0,0.11,0.0,0.0,0.63,0.0,0.0,0.29,0.84,0.0,0.25,1.06,0.0,0.0,0.1,0.85,0.0
146,2.417,0.98,0.09,0.12,0.0,0.0,0.71,0.0,0.0,0.37,0.84,0.0,0.22,1.01,0.0,0.0,0.09,0.84,0.0
147,2.433,0.98,0.12,0.12,0.0,0.0,0.7,0.0,0.0,0.39,0.77,0.0,0.26,1.02,0.0,0.0,0.04,0.85,0.0
148,2.45,0.98,0.12,0.16,0.0,0.0,0.68,0.0,0.0,0.37,0.81,0.0,0.22,1.02,0.0,0.0,0.04,0.77,0.02
149,2.467,0.98,0.06,0.16,0.0,0.0,0.63,0.0,0.0,0.35,0.82,0.0,0.18,1.0,0.0,0.0,0.06,0.77,0.02
150,2.483,0.98,0.04,0.16,0.0,0.0,0.63,0.0,0.0,0.29,0.84,0.0,0.15,0.93,0.0,0.0,0.06,0.71,0.02
151,2.5,0.98,0.04,0.14,0.0,0.0,0.63,0.0,0.0,0.34,0.82,0.0,0.16,0.92,0.0,0.0,0.08,0.8,0.0
152,2.517,0.98,0.07,0.08,0.0,0.0,0.62,0.0,0.0,0.35,0.79,0.0,0.2,0.98,0.0,0.0,0.05,0.8,0.0
153,2.533,0.98,0.1,0.08,0.0,0.0,0.6,0.0,0.0,0.38,0.78,0.0,0.25,1.04,0.0,0.0,0.05,0.86,0.0
154,2.55,0.98,0.1,0.05,0.0,0.0,0.59,0.0,0.0,0.34,0.77,0.0,0.34,1.03,0.0,0.0,0.06,0.89,0.0
155,2.567,0.98,0.06,0.14,0.0,0.02,0.62,0.0,0.0,0.37,0.79,0.0,0.33,1.0,0.0,0.0,0.1,0.88,0.0
156,2.583,0.98,0.03,0.14,0.0,0.02,0.66,0.0,0.0,0.42,0.86,0.0,0.33,1.04,0.0,0.0,0.1,0.82,0.0
157,2.6,0.98,0.03,0.2,0.0,0.02,0.63,0.0,0.0,0.4,0.78,0.0,0.24,0.98,0.0,0.0,0.1,0.88,0.0
158,2.617,0.98,0.0,0.06,0.0,0.0,0.65,0.0,0.0,0.42,0.83,0.0,0.18,0.97,0.0,0.0,0.02,0.91,0.0
159,2.633,0.98,0.0,0.06,0.0,0.0,0.65,0.0,0.0,0.44,0.84,0.0,0.24,0.93,0.0,0.0,0.1,0.9,0.0
160,2.65,0.98,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.47,0.84,0.0,0.24,0.85,0.0,0.0,0.1,0.86,0.0
161,2.667,0.98,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.41,0.83,0.0,0.22,0.84,0.0,0.0,0.1,0.88,0.0
162,2.683,0.98,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.37,0.82,0.0,0.18,0.85,0.0,0.0,0.09,0.93,0.0
163,2.7,0.98,0.03,0.04,0.0,0.0,0.66,0.0,0.0,0.39,0.86,0.0,0.18,0.85,0.0,0.0,0.11,0.94,0.0
164,2.717,0.98,0.03,0.04,0.0,0.0,0.68,0.0,0.0,0.44,0.86,0.0,0.17,0.9,0.0,0.0,0.11,0.96,0.0
165,2.733,0.98,0.03,0.04,0.0,0.0,0.71,0.0,0.0,0.45,0.87,0.0,0.16,0.94,0.0,0.0,0.07,0.92,0.0
166,2.75,0.98,0.04,0.0,0.0,0.0,0.71,0.0,0.0,0.44,0.86,0.0,0.09,0.97,0.0,0.0,0.07,0.97,0.0
167,2.767,0.98,0.04,0.0,0.0,0.0,0.69,0.0,0.0,0.37,0.85,0.0,0.09,0.96,0.0,0.0,0.07,0.98,0.0
168,2.783,0.98,0.04,0.0,0.0,0.0,0.65,0.0,0.0,0.32,0.8,0.0,0.0,1.01,0.0,0.0,0.05,0.98,0.0
169,2.8,0.98,0.01,0.0,0.0,0.0,0.66,0.0,0.0,0.26,0.8,0.0,0.04,1.04,0.0,0.0,0.03,1.01,0.0
170,2.817,0.98,0.01,0.0,0.0,0.0,0.7,0.0,0.0,0.33,0.8,0.0,0.03,1.07,0.0,0.0,0.03,1.01,0.0
171,2.833,0.98,0.01,0.0,0.0,0.0,0.72,0.0,0.0,0.39,0.85,0.0,0.06,1.08,0.0,0.0,0.02,1.08,0.0
172,2.85,0.98,0.07,0.0,0.0,0.0,0.72,0.0,0.0,0.38,0.85,0.0,0.08,1.07,0.0,0.0,0.08,1.08,0.0
173,2.867,0.98,0.07,0.0,0.0,0.0,0.73,0.0,0.0,0.39,0.89,0.0,0.12,1.12,0.0,0.0,0.11,0.99,0.0
174,2.883,0.98,0.14,0.0,0.0,0.0,0.71,0.0,0.0,0.35,0.81,0.0,0.12,0.99,0.0,0.0,0.15,0.97,0.0
175,2.9,0.98,0.07,0.0,0.0,0.0,0.71,0.0,0.0,0.39,0.83,0.0,0.06,0.99,0.0,0.0,0.08,0.94,0.0
176,2.917,0.98,0.07,0.0,0.0,0.0,0.72,0.0,0.0,0.45,0.86,0.0,0.13,0.97,0.0,0.0,0.04,0.97,0.0
