frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1025,  0,  17.067,  0.98,  1, 0.18, 0.25, 1.52, 0.15, 2.86, 2.07, 0.08, 2.40, 1.69, 1.37, 0.00, 0.07, 0.00, 0.09, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1026,  0,  17.083,  0.98,  1, 0.22, 0.20, 1.53, 0.10, 2.84, 1.99, 0.06, 2.43, 1.70, 1.44, 0.00, 0.07, 0.00, 0.08, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1027,  0,  17.100,  0.98,  1, 0.22, 0.13, 1.50, 0.10, 2.82, 2.04, 0.05, 2.44, 1.73, 1.43, 0.00, 0.13, 0.00, 0.07, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1028,  0,  17.117,  0.98,  1, 0.31, 0.06, 1.46, 0.00, 2.85, 2.15, 0.06, 2.50, 1.73, 1.38, 0.00, 0.16, 0.00, 0.03, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1029,  0,  17.133,  0.98,  1, 0.29, 0.01, 1.43, 0.00, 2.87, 2.06, 0.07, 2.51, 1.74, 1.31, 0.00, 0.24, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1030,  0,  17.150,  0.98,  1, 0.34, 0.04, 1.41, 0.21, 2.91, 2.11, 0.09, 2.52, 1.74, 1.29, 0.00, 0.27, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1031,  0,  17.167,  0.98,  1, 0.29, 0.02, 1.40, 0.21, 2.92, 2.03, 0.09, 2.58, 1.76, 1.29, 0.00, 0.33, 0.00, 0.08, 0.05, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1032,  0,  17.183,  0.98,  1, 0.35, 0.02, 1.38, 0.26, 2.92, 1.98, 0.11, 2.58, 1.77, 1.29, 0.00, 0.37, 0.00, 0.06, 0.05, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1033,  0,  17.200,  0.98,  1, 0.22, 0.00, 1.35, 0.15, 2.88, 1.88, 0.15, 2.56, 1.72, 1.27, 0.00, 0.37, 0.00, 0.06, 0.11, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1034,  0,  17.217,  0.98,  1, 0.28, 0.00, 1.38, 0.28, 2.83, 1.78, 0.12, 2.53, 1.68, 1.24, 0.00, 0.39, 0.00, 0.06, 0.09, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1035,  0,  17.233,  0.98,  1, 0.31, 0.04, 1.42, 0.34, 2.76, 1.60, 0.08, 2.52, 1.63, 1.15, 0.01, 0.33, 0.01, 0.08, 0.20, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1036,  0,  17.250,  0.98,  1, 0.48, 0.10, 1.50, 0.28, 2.72, 1.33, 0.02, 2.52, 1.66, 1.13, 0.01, 0.27, 0.01, 0.09, 0.24, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1037,  0,  17.267,  0.98,  1, 0.44, 0.18, 1.62, 0.15, 2.69, 1.08, 0.00, 2.47, 1.70, 1.11, 0.01, 0.19, 0.01, 0.07, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1038,  0,  17.283,  0.98,  1, 0.46, 0.22, 1.59, 0.03, 2.67, 0.97, 0.00, 2.47, 1.75, 1.20, 0.00, 0.10, 0.00, 0.04, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1039,  0,  17.300,  0.98,  1, 0.39, 0.17, 1.51, 0.00, 2.62, 0.94, 0.00, 2.40, 1.72, 1.21, 0.00, 0.07, 0.00, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1040,  0,  17.317,  0.98,  1, 0.37, 0.08, 1.41, 0.00, 2.60, 1.18, 0.00, 2.40, 1.72, 1.27, 0.00, 0.07, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1041,  0,  17.333,  0.98,  1, 0.37, 0.06, 1.43, 0.14, 2.62, 1.45, 0.00, 2.38, 1.72, 1.23, 0.00, 0.07, 0.00, 0.00, 0.37, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1042,  0,  17.350,  0.98,  1, 0.40, 0.05, 1.53, 0.23, 2.64, 1.74, 0.00, 2.45, 1.75, 1.29, 0.00, 0.12, 0.00, 0.00, 0.39, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1043,  0,  17.367,  0.98,  1, 0.35, 0.05, 1.53, 0.23, 2.64, 1.88, 0.00, 2.43, 1.73, 1.21, 0.00, 0.12, 0.00, 0.01, 0.43, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1044,  0,  17.383,  0.98,  1, 0.27, 0.00, 1.53, 0.12, 2.66, 1.74, 0.00, 2.45, 1.72, 1.24, 0.00, 0.14, 0.00, 0.02, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1045,  0,  17.400,  0.98,  1, 0.29, 0.00, 1.49, 0.02, 2.70, 1.62, 0.00, 2.44, 1.74, 1.17, 0.00, 0.08, 0.00, 0.02, 0.36, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1046,  0,  17.417,  0.98,  1, 0.46, 0.04, 1.58, 0.02, 2.71, 1.42, 0.00, 2.44, 1.73, 1.23, 0.00, 0.04, 0.00, 0.02, 0.34, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1047,  0,  17.433,  0.98,  1, 0.51, 0.05, 1.53, 0.03, 2.68, 1.42, 0.00, 2.39, 1.74, 1.22, 0.00, 0.04, 0.00, 0.03, 0.33, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1048,  0,  17.450,  0.98,  1, 0.55, 0.17, 1.49, 0.03, 2.68, 1.40, 0.00, 2.32, 1.65, 1.23, 0.00, 0.07, 0.00, 0.03, 0.39, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1049,  0,  17.467,  0.98,  1, 0.54, 0.17, 1.37, 0.03, 2.66, 1.43, 0.00, 2.33, 1.64, 1.28, 0.00, 0.11, 0.00, 0.02, 0.43, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1050,  0,  17.483,  0.98,  1, 0.55, 0.41, 1.44, 0.00, 2.64, 1.38, 0.00, 2.39, 1.62, 1.36, 0.00, 0.08, 0.00, 0.02, 0.38, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1051,  0,  17.500,  0.98,  1, 0.45, 0.40, 1.46, 0.00, 2.63, 1.33, 0.00, 2.51, 1.67, 1.42, 0.00, 0.04, 0.00, 0.05, 0.31, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1052,  0,  17.517,  0.98,  1, 0.39, 0.48, 1.50, 0.04, 2.65, 1.39, 0.00, 2.49, 1.69, 1.40, 0.04, 0.00, 0.00, 0.07, 0.26, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1053,  0,  17.533,  0.98,  1, 0.32, 0.32, 1.55, 0.04, 2.65, 1.50, 0.01, 2.45, 1.66, 1.38, 0.12, 0.00, 0.00, 0.06, 0.23, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1054,  0,  17.550,  0.98,  1, 0.32, 0.20, 1.60, 0.04, 2.64, 1.42, 0.01, 2.36, 1.66, 1.42, 0.16, 0.00, 0.00, 0.05, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1055,  0,  17.567,  0.98,  1, 0.32, 0.07, 1.57, 0.00, 2.64, 1.11, 0.01, 2.41, 1.68, 1.40, 0.13, 0.00, 0.00, 0.05, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1056,  0,  17.583,  0.98,  1, 0.32, 0.00, 1.46, 0.00, 2.66, 0.98, 0.00, 2.41, 1.72, 1.34, 0.05, 0.01, 0.00, 0.05, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1057,  0,  17.600,  0.98,  1, 0.37, 0.06, 1.43, 0.05, 2.67, 0.93, 0.00, 2.45, 1.71, 1.14, 0.01, 0.01, 0.00, 0.03, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1058,  0,  17.617,  0.98,  1, 0.29, 0.28, 1.46, 0.08, 2.68, 0.77, 0.00, 2.48, 1.67, 1.17, 0.00, 0.09, 0.00, 0.04, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1059,  0,  17.633,  0.98,  1, 0.32, 0.43, 1.57, 0.20, 2.71, 0.71, 0.00, 2.46, 1.64, 1.22, 0.00, 0.19, 0.00, 0.06, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1060,  0,  17.650,  0.98,  1, 0.26, 0.50, 1.54, 0.26, 2.74, 0.81, 0.00, 2.43, 1.67, 1.40, 0.00, 0.20, 0.00, 0.07, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1061,  0,  17.667,  0.98,  1, 0.30, 0.28, 1.56, 0.27, 2.75, 1.06, 0.00, 2.38, 1.72, 1.42, 0.00, 0.20, 0.00, 0.03, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1062,  0,  17.683,  0.98,  1, 0.28, 0.19, 1.55, 0.26, 2.70, 0.98, 0.00, 2.41, 1.69, 1.40, 0.00, 0.16, 0.00, 0.04, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1063,  0,  17.700,  0.98,  1, 0.28, 0.12, 1.61, 0.15, 2.64, 0.96, 0.03, 2.40, 1.68, 1.34, 0.00, 0.23, 0.00, 0.04, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1064,  0,  17.717,  0.98,  1, 0.33, 0.24, 1.68, 0.11, 2.64, 1.07, 0.03, 2.44, 1.64, 1.35, 0.00, 0.27, 0.00, 0.05, 0.17, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1065,  0,  17.733,  0.98,  1, 0.39, 0.23, 1.55, 0.00, 2.64, 1.20, 0.04, 2.42, 1.68, 1.32, 0.00, 0.25, 0.00, 0.01, 0.18, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1066,  0,  17.750,  0.98,  1, 0.32, 0.20, 1.45, 0.00, 2.64, 1.11, 0.00, 2.40, 1.66, 1.39, 0.00, 0.16, 0.00, 0.01, 0.24, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1067,  0,  17.767,  0.98,  1, 0.28, 0.19, 1.43, 0.00, 2.61, 0.94, 0.00, 2.37, 1.67, 1.41, 0.00, 0.05, 0.00, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1068,  0,  17.783,  0.98,  1, 0.26, 0.18, 1.52, 0.00, 2.59, 0.77, 0.00, 2.38, 1.65, 1.45, 0.00, 0.02, 0.00, 0.01, 0.27, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1069,  0,  17.800,  0.98,  1, 0.38, 0.31, 1.55, 0.00, 2.62, 0.92, 0.00, 2.42, 1.68, 1.38, 0.00, 0.10, 0.00, 0.02, 0.23, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1070,  0,  17.817,  0.98,  1, 0.41, 0.36, 1.53, 0.00, 2.65, 1.08, 0.00, 2.41, 1.70, 1.35, 0.00, 0.18, 0.00, 0.02, 0.18, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1071,  0,  17.833,  0.98,  1, 0.39, 0.46, 1.61, 0.00, 2.67, 1.35, 0.00, 2.46, 1.70, 1.34, 0.00, 0.20, 0.00, 0.01, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1072,  0,  17.850,  0.98,  1, 0.41, 0.32, 1.73, 0.00, 2.64, 1.44, 0.00, 2.41, 1.72, 1.33, 0.00, 0.22, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1073,  0,  17.867,  0.98,  1, 0.33, 0.17, 1.74, 0.00, 2.58, 1.61, 0.00, 2.40, 1.73, 1.39, 0.00, 0.26, 0.00, 0.00, 0.18, 0.03, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1074,  0,  17.883,  0.98,  1, 0.32, 0.01, 1.70, 0.00, 2.54, 1.47, 0.00, 2.35, 1.77, 1.34, 0.00, 0.26, 0.00, 0.00, 0.26, 0.03, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1075,  0,  17.900,  0.98,  1, 0.26, 0.14, 1.66, 0.03, 2.53, 1.25, 0.00, 2.35, 1.78, 1.34, 0.00, 0.23, 0.00, 0.02, 0.28, 0.03, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1076,  0,  17.917,  0.98,  1, 0.25, 0.14, 1.61, 0.06, 2.54, 1.03, 0.00, 2.34, 1.75, 1.25, 0.00, 0.21, 0.00, 0.02, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1077,  0,  17.933,  0.98,  1, 0.27, 0.14, 1.57, 0.11, 2.54, 1.00, 0.00, 2.37, 1.74, 1.31, 0.00, 0.27, 0.00, 0.04, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1078,  0,  17.950,  0.98,  1, 0.27, 0.01, 1.45, 0.11, 2.54, 0.99, 0.00, 2.41, 1.70, 1.35, 0.00, 0.18, 0.00, 0.05, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1079,  0,  17.967,  0.98,  1, 0.31, 0.01, 1.44, 0.08, 2.56, 1.00, 0.00, 2.43, 1.68, 1.31, 0.00, 0.14, 0.00, 0.05, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1080,  0,  17.983,  0.98,  1, 0.36, 0.13, 1.55, 0.11, 2.58, 1.04, 0.00, 2.41, 1.67, 1.33, 0.00, 0.06, 0.00, 0.05, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1081,  0,  18.000,  0.98,  1, 0.41, 0.18, 1.66, 0.25, 2.56, 1.15, 0.00, 2.43, 1.69, 1.28, 0.00, 0.06, 0.00, 0.02, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1082,  0,  18.017,  0.98,  1, 0.39, 0.18, 1.80, 0.25, 2.55, 1.25, 0.00, 2.43, 1.76, 1.34, 0.00, 0.06, 0.00, 0.02, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1083,  0,  18.033,  0.98,  1, 0.35, 0.18, 1.76, 0.32, 2.54, 1.38, 0.00, 2.40, 1.79, 1.41, 0.00, 0.04, 0.00, 0.02, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1084,  0,  18.050,  0.98,  1, 0.28, 0.13, 1.71, 0.15, 2.57, 1.49, 0.00, 2.37, 1.80, 1.50, 0.00, 0.10, 0.00, 0.01, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1085,  0,  18.067,  0.98,  1, 0.20, 0.13, 1.54, 0.18, 2.61, 1.44, 0.00, 2.36, 1.75, 1.51, 0.00, 0.13, 0.00, 0.06, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1086,  0,  18.083,  0.98,  1, 0.25, 0.16, 1.55, 0.08, 2.66, 1.43, 0.00, 2.35, 1.73, 1.55, 0.00, 0.12, 0.00, 0.09, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1087,  0,  18.100,  0.98,  1, 0.30, 0.16, 1.57, 0.08, 2.71, 1.25, 0.00, 2.33, 1.72, 1.54, 0.00, 0.08, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1088,  0,  18.117,  0.98,  1, 0.43, 0.16, 1.60, 0.05, 2.74, 1.18, 0.00, 2.34, 1.72, 1.56, 0.00, 0.01, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1089,  0,  18.133,  0.98,  1, 0.43, 0.00, 1.48, 0.00, 2.76, 1.12, 0.00, 2.38, 1.70, 1.48, 0.00, 0.01, 0.00, 0.07, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1090,  0,  18.150,  0.98,  1, 0.43, 0.00, 1.44, 0.05, 2.76, 1.30, 0.00, 2.42, 1.69, 1.47, 0.00, 0.00, 0.00, 0.06, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1091,  0,  18.167,  0.98,  1, 0.34, 0.00, 1.42, 0.05, 2.77, 1.21, 0.00, 2.45, 1.73, 1.48, 0.00, 0.00, 0.00, 0.11, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1092,  0,  18.183,  0.98,  1, 0.28, 0.00, 1.44, 0.05, 2.75, 1.26, 0.00, 2.46, 1.69, 1.45, 0.00, 0.00, 0.00, 0.11, 0.08, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1093,  0,  18.200,  0.98,  1, 0.27, 0.06, 1.43, 0.00, 2.79, 0.90, 0.00, 2.41, 1.69, 1.41, 0.00, 0.03, 0.00, 0.15, 0.10, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1094,  0,  18.217,  0.98,  1, 0.33, 0.10, 1.49, 0.00, 2.80, 1.02, 0.00, 2.40, 1.68, 1.41, 0.00, 0.03, 0.00, 0.11, 0.15, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
