frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.48, 0.00, 1.35, 1.77, 0.00, 2.30, 0.18, 0.61, 0.00, 0.00, 0.00, 0.00, 1.87, 0.08, 0.58, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2,  0,  0.040,  0.98,  1, 0.00, 0.00, 0.60, 0.02, 1.45, 1.84, 0.00, 2.51, 0.24, 0.94, 0.00, 0.00, 0.00, 0.00, 1.72, 0.03, 0.34, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3,  0,  0.080,  0.98,  1, 0.00, 0.00, 0.67, 0.02, 1.47, 1.92, 0.00, 2.54, 0.26, 1.12, 0.00, 0.00, 0.00, 0.00, 1.59, 0.00, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
4,  0,  0.120,  0.98,  1, 0.00, 0.00, 0.63, 0.02, 1.43, 1.95, 0.00, 2.53, 0.31, 1.24, 0.00, 0.00, 0.00, 0.00, 1.49, 0.00, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.160,  0.98,  1, 0.00, 0.00, 0.65, 0.00, 1.40, 1.78, 0.00, 2.54, 0.29, 1.24, 0.00, 0.00, 0.00, 0.00, 1.35, 0.00, 0.54, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.200,  0.98,  1, 0.00, 0.00, 0.64, 0.00, 1.40, 1.70, 0.02, 2.59, 0.31, 1.19, 0.00, 0.00, 0.00, 0.00, 1.24, 0.00, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.240,  0.98,  1, 0.00, 0.00, 0.58, 0.00, 1.39, 1.71, 0.03, 2.58, 0.31, 1.13, 0.00, 0.00, 0.00, 0.00, 1.20, 0.00, 0.54, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.280,  0.98,  1, 0.00, 0.00, 0.58, 0.00, 1.42, 1.79, 0.03, 2.63, 0.28, 1.15, 0.00, 0.00, 0.00, 0.00, 1.11, 0.00, 0.44, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.320,  0.98,  1, 0.00, 0.00, 0.61, 0.00, 1.42, 1.79, 0.01, 2.65, 0.23, 0.99, 0.00, 0.00, 0.00, 0.00, 0.96, 0.08, 0.52, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.360,  0.98,  1, 0.00, 0.00, 0.67, 0.02, 1.45, 1.85, 0.00, 2.58, 0.16, 0.83, 0.00, 0.00, 0.00, 0.00, 0.90, 0.08, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.400,  0.98,  1, 0.00, 0.00, 0.62, 0.02, 1.39, 1.89, 0.00, 2.46, 0.17, 0.60, 0.00, 0.00, 0.00, 0.00, 0.85, 0.08, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.440,  0.98,  1, 0.00, 0.00, 0.50, 0.02, 1.38, 1.93, 0.00, 2.41, 0.22, 0.78, 0.00, 0.00, 0.00, 0.00, 0.95, 0.00, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.480,  0.98,  1, 0.00, 0.00, 0.43, 0.02, 1.35, 1.85, 0.00, 2.41, 0.23, 0.85, 0.00, 0.00, 0.00, 0.00, 1.01, 0.04, 0.42, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.520,  0.98,  1, 0.00, 0.00, 0.43, 0.11, 1.36, 1.78, 0.00, 2.45, 0.30, 0.92, 0.00, 0.00, 0.00, 0.00, 1.13, 0.07, 0.42, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.560,  0.98,  1, 0.00, 0.00, 0.60, 0.18, 1.36, 1.91, 0.00, 2.47, 0.30, 0.71, 0.04, 0.00, 0.00, 0.00, 1.12, 0.13, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.600,  0.98,  1, 0.00, 0.00, 0.79, 0.16, 1.37, 1.85, 0.00, 2.51, 0.30, 0.56, 0.04, 0.00, 0.00, 0.00, 1.08, 0.10, 0.34, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.640,  0.98,  1, 0.00, 0.00, 0.78, 0.07, 1.37, 1.89, 0.01, 2.49, 0.27, 0.47, 0.04, 0.00, 0.00, 0.00, 1.00, 0.11, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.680,  0.98,  1, 0.00, 0.00, 0.67, 0.10, 1.29, 1.55, 0.01, 2.52, 0.25, 0.43, 0.02, 0.00, 0.00, 0.00, 1.02, 0.05, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.720,  0.98,  1, 0.00, 0.00, 0.58, 0.10, 1.26, 1.42, 0.01, 2.49, 0.25, 0.50, 0.02, 0.00, 0.00, 0.00, 1.03, 0.05, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.760,  0.98,  1, 0.00, 0.00, 0.59, 0.10, 1.22, 1.26, 0.00, 2.42, 0.22, 0.57, 0.02, 0.00, 0.00, 0.00, 1.06, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.800,  0.98,  1, 0.00, 0.00, 0.67, 0.01, 1.18, 1.24, 0.00, 2.33, 0.23, 0.57, 0.00, 0.00, 0.00, 0.02, 1.04, 0.02, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.840,  0.98,  1, 0.00, 0.00, 0.73, 0.11, 1.15, 1.31, 0.00, 2.38, 0.20, 0.53, 0.00, 0.00, 0.00, 0.02, 1.03, 0.02, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.880,  0.98,  1, 0.00, 0.00, 0.82, 0.11, 1.22, 1.53, 0.00, 2.48, 0.22, 0.47, 0.00, 0.00, 0.00, 0.02, 1.07, 0.02, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.920,  0.98,  1, 0.00, 0.00, 0.81, 0.15, 1.24, 1.61, 0.00, 2.63, 0.27, 0.55, 0.16, 0.00, 0.00, 0.00, 1.13, 0.00, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.960,  0.98,  1, 0.00, 0.00, 0.76, 0.06, 1.28, 1.63, 0.00, 2.57, 0.31, 0.56, 0.16, 0.00, 0.00, 0.00, 1.07, 0.00, 0.35, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  1.000,  0.98,  1, 0.00, 0.00, 0.66, 0.07, 1.16, 1.30, 0.00, 2.52, 0.33, 0.47, 0.21, 0.00, 0.00, 0.00, 1.02, 0.02, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
27,  0,  1.040,  0.98,  1, 0.02, 0.00, 0.68, 0.01, 1.12, 1.31, 0.00, 2.39, 0.36, 0.33, 0.15, 0.00, 0.00, 0.00, 1.13, 0.02, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
28,  0,  1.080,  0.88,  1, 0.02, 0.00, 0.72, 0.01, 1.04, 1.27, 0.00, 2.45, 0.46, 0.13, 0.29, 0.00, 0.00, 0.01, 1.24, 0.08, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
29,  0,  1.120,  0.98,  1, 0.02, 0.00, 0.77, 0.00, 1.05, 1.25, 0.00, 2.52, 0.46, 0.13, 0.24, 0.00, 0.00, 0.00, 1.40, 0.19, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
30,  0,  1.160,  0.98,  1, 0.00, 0.00, 0.80, 0.00, 1.07, 1.18, 0.00, 2.51, 0.39, 0.12, 0.20, 0.00, 0.00, 0.00, 1.40, 0.26, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
31,  0,  1.200,  0.98,  1, 0.00, 0.00, 0.80, 0.04, 1.09, 1.38, 0.00, 2.48, 0.41, 0.16, 0.15, 0.00, 0.00, 0.02, 1.45, 0.27, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
32,  0,  1.240,  0.93,  1, 0.00, 0.00, 0.80, 0.04, 1.07, 1.61, 0.00, 2.42, 0.46, 0.09, 0.28, 0.00, 0.00, 0.05, 1.37, 0.26, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
33,  0,  1.280,  0.93,  1, 0.00, 0.00, 0.70, 0.15, 1.08, 1.65, 0.00, 2.45, 0.54, 0.08, 0.36, 0.00, 0.00, 0.13, 1.26, 0.39, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
34,  0,  1.320,  0.93,  1, 0.00, 0.00, 0.64, 0.15, 1.04, 1.44, 0.00, 2.44, 0.53, 0.04, 0.30, 0.00, 0.00, 0.17, 1.19, 0.52, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
35,  0,  1.360,  0.98,  1, 0.00, 0.00, 0.58, 0.17, 1.07, 1.22, 0.00, 2.44, 0.48, 0.15, 0.21, 0.00, 0.00, 0.20, 1.10, 0.54, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
36,  0,  1.400,  0.98,  1, 0.00, 0.00, 0.58, 0.06, 1.13, 1.28, 0.00, 2.46, 0.35, 0.37, 0.08, 0.00, 0.00, 0.18, 1.03, 0.44, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
37,  0,  1.440,  0.98,  1, 0.00, 0.00, 0.56, 0.02, 1.16, 1.32, 0.00, 2.51, 0.30, 0.46, 0.17, 0.00, 0.00, 0.23, 1.00, 0.38, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
38,  0,  1.480,  0.98,  1, 0.00, 0.00, 0.60, 0.00, 1.15, 1.30, 0.00, 2.64, 0.23, 0.61, 0.13, 0.00, 0.00, 0.19, 0.92, 0.35, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
39,  0,  1.520,  0.98,  1, 0.00, 0.00, 0.70, 0.16, 1.05, 1.16, 0.00, 2.70, 0.31, 0.50, 0.19, 0.00, 0.00, 0.27, 0.93, 0.44, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
40,  0,  1.560,  0.98,  1, 0.00, 0.00, 0.77, 0.20, 1.07, 1.24, 0.00, 2.77, 0.21, 0.72, 0.05, 0.00, 0.00, 0.18, 0.77, 0.39, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
41,  0,  1.600,  0.93,  1, 0.00, 0.00, 0.81, 0.20, 1.04, 1.34, 0.00, 2.71, 0.28, 0.55, 0.05, 0.00, 0.00, 0.29, 0.88, 0.50, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
42,  0,  1.640,  0.98,  1, 0.00, 0.00, 0.76, 0.10, 1.12, 1.44, 0.00, 2.67, 0.26, 0.66, 0.00, 0.03, 0.00, 0.22, 0.75, 0.59, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
43,  0,  1.680,  0.98,  1, 0.00, 0.00, 0.70, 0.22, 1.14, 1.34, 0.00, 2.60, 0.25, 0.56, 0.00, 0.03, 0.00, 0.28, 0.83, 0.72, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
44,  0,  1.720,  0.98,  1, 0.00, 0.00, 0.73, 0.24, 1.21, 1.33, 0.00, 2.58, 0.15, 0.59, 0.00, 0.03, 0.00, 0.24, 0.85, 0.70, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
45,  0,  1.760,  0.98,  1, 0.00, 0.00, 0.68, 0.32, 1.28, 1.34, 0.00, 2.53, 0.10, 0.64, 0.00, 0.00, 0.00, 0.25, 1.03, 0.73, 0.39, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
46,  0,  1.800,  0.98,  1, 0.00, 0.00, 0.71, 0.29, 1.32, 1.51, 0.00, 2.52, 0.16, 0.62, 0.00, 0.00, 0.00, 0.20, 1.06, 0.82, 0.35, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
47,  0,  1.840,  0.98,  1, 0.00, 0.00, 0.58, 0.41, 1.38, 1.55, 0.00, 2.54, 0.23, 0.77, 0.00, 0.01, 0.00, 0.20, 0.87, 0.93, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
48,  0,  1.880,  0.98,  1, 0.00, 0.00, 0.61, 0.33, 1.43, 1.63, 0.00, 2.59, 0.26, 0.85, 0.00, 0.01, 0.00, 0.19, 0.79, 0.91, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
49,  0,  1.920,  0.98,  1, 0.00, 0.00, 0.66, 0.32, 1.47, 1.58, 0.00, 2.65, 0.28, 0.99, 0.00, 0.01, 0.00, 0.20, 0.78, 0.89, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
50,  0,  1.960,  0.88,  1, 0.00, 0.00, 0.70, 0.21, 1.43, 1.59, 0.00, 2.63, 0.27, 0.83, 0.00, 0.00, 0.00, 0.17, 0.96, 0.91, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
51,  0,  2.000,  0.98,  1, 0.00, 0.00, 0.66, 0.31, 1.39, 1.72, 0.00, 2.66, 0.31, 0.71, 0.00, 0.00, 0.00, 0.22, 1.00, 0.82, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
52,  0,  2.040,  0.98,  1, 0.00, 0.00, 0.68, 0.31, 1.41, 1.77, 0.00, 2.68, 0.32, 0.61, 0.00, 0.00, 0.00, 0.28, 0.98, 0.77, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
53,  0,  2.080,  0.98,  1, 0.00, 0.00, 0.75, 0.56, 1.50, 2.09, 0.00, 2.67, 0.34, 0.80, 0.00, 0.00, 0.00, 0.32, 0.94, 0.70, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
54,  0,  2.120,  0.98,  1, 0.00, 0.00, 0.87, 0.54, 1.52, 2.20, 0.00, 2.65, 0.30, 0.95, 0.00, 0.00, 0.00, 0.31, 0.94, 0.85, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
55,  0,  2.160,  0.88,  1, 0.00, 0.00, 0.81, 0.63, 1.47, 2.11, 0.00, 2.61, 0.25, 0.92, 0.00, 0.00, 0.00, 0.34, 0.99, 0.96, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
56,  0,  2.200,  0.98,  1, 0.00, 0.00, 0.74, 0.35, 1.44, 2.05, 0.00, 2.62, 0.25, 0.89, 0.00, 0.03, 0.00, 0.35, 0.97, 0.85, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
57,  0,  2.240,  0.98,  1, 0.00, 0.00, 0.70, 0.35, 1.36, 1.82, 0.00, 2.63, 0.21, 0.75, 0.00, 0.04, 0.00, 0.28, 0.97, 0.72, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
58,  0,  2.280,  0.98,  1, 0.00, 0.00, 0.67, 0.27, 1.41, 1.75, 0.00, 2.53, 0.19, 0.88, 0.00, 0.04, 0.00, 0.30, 0.92, 0.60, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
59,  0,  2.320,  0.98,  1, 0.00, 0.00, 0.64, 0.31, 1.44, 1.51, 0.00, 2.55, 0.16, 0.89, 0.00, 0.01, 0.00, 0.28, 0.81, 0.68, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
60,  0,  2.360,  0.98,  1, 0.00, 0.00, 0.56, 0.40, 1.52, 1.51, 0.00, 2.59, 0.22, 1.03, 0.00, 0.07, 0.00, 0.38, 0.79, 0.82, 0.47, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
61,  0,  2.400,  0.98,  1, 0.00, 0.00, 0.58, 0.26, 1.54, 1.71, 0.00, 2.68, 0.22, 0.99, 0.00, 0.07, 0.00, 0.33, 0.88, 0.94, 0.47, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
62,  0,  2.440,  0.98,  1, 0.00, 0.00, 0.63, 0.27, 1.50, 1.83, 0.00, 2.77, 0.19, 1.12, 0.00, 0.14, 0.00, 0.25, 0.98, 0.84, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
63,  0,  2.480,  0.98,  1, 0.00, 0.00, 0.69, 0.17, 1.51, 2.04, 0.00, 2.76, 0.19, 1.16, 0.00, 0.07, 0.00, 0.15, 0.92, 0.68, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
64,  0,  2.520,  0.98,  1, 0.00, 0.00, 0.67, 0.20, 1.45, 2.11, 0.02, 2.84, 0.19, 1.29, 0.00, 0.09, 0.00, 0.09, 0.84, 0.52, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
65,  0,  2.560,  0.98,  1, 0.00, 0.00, 0.70, 0.19, 1.52, 2.35, 0.02, 2.73, 0.22, 1.22, 0.00, 0.06, 0.00, 0.13, 0.88, 0.65, 0.44, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
66,  0,  2.600,  0.98,  1, 0.00, 0.00, 0.68, 0.13, 1.49, 2.24, 0.02, 2.78, 0.24, 1.25, 0.00, 0.15, 0.00, 0.16, 0.85, 0.64, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0,  2.640,  0.98,  1, 0.00, 0.00, 0.68, 0.11, 1.55, 2.13, 0.00, 2.71, 0.25, 1.24, 0.00, 0.13, 0.00, 0.12, 0.86, 0.64, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0,  2.680,  0.98,  1, 0.00, 0.00, 0.66, 0.12, 1.54, 2.00, 0.00, 2.79, 0.27, 1.29, 0.00, 0.20, 0.01, 0.08, 0.79, 0.57, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0,  2.720,  0.98,  1, 0.00, 0.00, 0.65, 0.07, 1.55, 1.93, 0.00, 2.74, 0.25, 1.24, 0.00, 0.21, 0.01, 0.02, 0.74, 0.55, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0,  2.760,  0.98,  1, 0.00, 0.00, 0.65, 0.09, 1.53, 2.11, 0.00, 2.79, 0.26, 1.28, 0.00, 0.34, 0.01, 0.02, 0.59, 0.53, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0,  2.800,  0.98,  1, 0.00, 0.00, 0.68, 0.13, 1.47, 2.10, 0.00, 2.79, 0.16, 1.25, 0.00, 0.29, 0.00, 0.00, 0.54, 0.49, 0.28, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
