frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
52,1.7,0.98,0.09,0.02,0.94,0.08,0.0,0.0,0.0,0.6,0.2,0.0,0.08,0.26,0.0,0.21,0.15,0.27,0.0
53,1.733,0.98,0.07,0.0,0.95,0.06,0.0,0.0,0.0,0.59,0.19,0.0,0.11,0.27,0.0,0.11,0.09,0.14,0.0
54,1.767,0.98,0.01,0.0,0.94,0.08,0.0,0.0,0.0,0.51,0.2,0.0,0.11,0.31,0.0,0.12,0.13,0.14,0.0
55,1.8,0.98,0.03,0.0,0.91,0.04,0.0,0.0,0.0,0.51,0.21,0.0,0.11,0.31,0.0,0.08,0.09,0.12,0.0
56,1.833,0.98,0.08,0.0,0.86,0.12,0.0,0.09,0.0,0.44,0.23,0.0,0.09,0.38,0.0,0.12,0.08,0.12,0.0
57,1.867,0.98,0.08,0.0,0.8,0.1,0.0,0.09,0.0,0.51,0.27,0.0,0.05,0.29,0.0,0.16,0.06,0.23,0.0
58,1.9,0.98,0.1,0.1,0.82,0.1,0.0,0.09,0.0,0.52,0.27,0.0,0.07,0.3,0.0,0.15,0.1,0.17,0.0
59,1.933,0.98,0.05,0.1,0.78,0.0,0.0,0.0,0.03,0.52,0.27,0.0,0.07,0.27,0.0,0.12,0.18,0.3,0.0
60,1.967,0.98,0.07,0.1,0.74,0.02,0.0,0.0,0.03,0.58,0.27,0.0,0.1,0.34,0.0,0.12,0.22,0.33,0.0
61,2.0,0.98,0.04,0.0,0.69,0.02,0.0,0.0,0.03,0.54,0.23,0.0,0.11,0.33,0.0,0.11,0.21,0.39,0.0
62,2.033,0.98,0.05,0.0,0.71,0.09,0.0,0.0,0.0,0.6,0.27,0.0,0.12,0.26,0.0,0.19,0.17,0.37,0.0
63,2.067,0.98,0.03,0.0,0.71,0.11,0.0,0.0,0.0,0.51,0.23,0.0,0.11,0.21,0.0,0.21,0.17,0.35,0.0
64,2.1,0.98,0.07,0.0,0.72,0.11,0.0,0.0,0.01,0.58,0.28,0.0,0.08,0.2,0.0,0.27,0.15,0.36,0.0
65,2.133,0.98,0.05,0.0,0.66,0.06,0.0,0.0,0.03,0.51,0.24,0.0,0.08,0.16,0.0,0.24,0.21,0.3,0.0
66,2.167,0.98,0.05,0.0,0.7,0.02,0.0,0.0,0.05,0.51,0.23,0.0,0.09,0.22,0.0,0.15,0.2,0.31,0.0
67,2.2,0.98,0.0,0.0,0.69,0.02,0.0,0.0,0.07,0.51,0.23,0.0,0.07,0.24,0.0,0.15,0.27,0.35,0.0
68,2.233,0.98,0.01,0.0,0.77,0.02,0.0,0.0,0.05,0.51,0.22,0.0,0.1,0.29,0.0,0.1,0.21,0.33,0.0
69,2.267,0.98,0.01,0.0,0.76,0.02,0.0,0.0,0.03,0.54,0.26,0.0,0.11,0.22,0.0,0.2,0.21,0.3,0.0
70,2.3,0.98,0.0,0.0,0.73,0.02,0.0,0.0,0.01,0.41,0.21,0.0,0.13,0.2,0.0,0.15,0.18,0.24,0.0
71,2.333,0.98,0.0,0.0,0.72,0.0,0.0,0.0,0.04,0.46,0.24,0.0,0.09,0.2,0.0,0.22,0.17,0.3,0.0
72,2.367,0.98,0.01,0.0,0.71,0.02,0.0,0.0,0.04,0.39,0.17,0.0,0.05,0.2,0.0,0.13,0.14,0.25,0.0
73,2.4,0.98,0.01,0.0,0.82,0.02,0.0,0.0,0.06,0.46,0.21,0.0,0.01,0.23,0.0,0.14,0.1,0.32,0.0
74,2.433,0.98,0.05,0.0,0.98,0.02,0.0,0.1,0.07,0.53,0.19,0.0,0.0,0.2,0.0,0.05,0.08,0.3,0.55
75,2.467,0.98,0.24,0.18,1.19,0.0,0.0,0.11,0.12,0.67,0.19,0.0,0.01,0.2,0.0,0.09,0.09,0.39,1.24
76,2.5,0.98,0.32,0.18,1.25,0.0,0.0,0.18,0.11,0.74,0.16,0.0,0.01,0.14,0.0,0.05,0.06,0.37,1.84
77,2.533,0.98,0.3,0.18,1.18,0.0,0.0,0.07,0.12,0.65,0.16,0.0,0.03,0.14,0.0,0.05,0.06,0.3,1.66
78,2.567,0.98,0.1,0.0,0.98,0.0,0.0,0.07,0.07,0.56,0.21,0.0,0.03,0.15,0.0,0.02,0.08,0.27,1.0
79,2.6,0.98,0.02,0.0,0.8,0.0,0.0,0.0,0.05,0.51,0.23,0.0,0.03,0.2,0.0,0.02,0.08,0.2,0.42
80,2.633,0.98,0.0,0.0,0.69,0.0,0.0,0.0,0.04,0.53,0.23,0.0,0.02,0.24,0.0,0.11,0.13,0.33,0.06
81,2.667,0.98,0.0,0.0,0.71,0.14,0.0,0.0,0.04,0.53,0.21,0.0,0.03,0.23,0.0,0.11,0.06,0.33,0.02
82,2.7,0.98,0.0,0.0,0.83,0.14,0.0,0.0,0.06,0.49,0.22,0.0,0.03,0.2,0.0,0.2,0.12,0.36,0.0
83,2.733,0.98,0.0,0.0,0.83,0.2,0.0,0.0,0.03,0.46,0.21,0.0,0.03,0.15,0.01,0.2,0.06,0.26,0.0
84,2.767,0.98,0.0,0.02,0.87,0.06,0.0,0.0,0.03,0.42,0.24,0.0,0.03,0.15,0.01,0.29,0.13,0.28,0.0
85,2.8,0.98,0.0,0.04,0.81,0.13,0.0,0.0,0.0,0.41,0.21,0.0,0.03,0.15,0.01,0.28,0.08,0.23,0.0
86,2.833,0.98,0.0,0.09,0.83,0.12,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.16,0.0,0.29,0.14,0.27,0.0
87,2.867,0.98,0.0,0.08,0.79,0.28,0.0,0.02,0.01,0.43,0.21,0.0,0.0,0.11,0.0,0.24,0.08,0.17,0.0
88,2.9,0.98,0.0,0.14,0.8,0.25,0.0,0.02,0.01,0.4,0.24,0.0,0.03,0.16,0.0,0.31,0.15,0.22,0.0
89,2.933,0.98,0.0,0.09,0.79,0.21,0.0,0.02,0.01,0.42,0.24,0.0,0.03,0.18,0.0,0.26,0.15,0.14,0.0
90,2.967,0.98,0.0,0.13,0.73,0.06,0.0,0.0,0.0,0.42,0.25,0.0,0.04,0.21,0.0,0.31,0.16,0.2,0.0
91,3.0,0.98,0.0,0.05,0.71,0.01,0.0,0.0,0.0,0.44,0.2,0.0,0.02,0.17,0.02,0.23,0.13,0.18,0.0
92,3.033,0.98,0.0,0.05,0.74,0.0,0.0,0.0,0.0,0.43,0.2,0.0,0.06,0.16,0.02,0.3,0.09,0.26,0.0
93,3.067,0.98,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.42,0.16,0.0,0.08,0.11,0.02,0.24,0.13,0.19,0.0
94,3.1,0.98,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.44,0.19,0.0,0.1,0.07,0.0,0.3,0.1,0.19,0.0
95,3.133,0.98,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.44,0.17,0.0,0.08,0.07,0.0,0.25,0.14,0.17,0.0
96,3.167,0.98,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.38,0.2,0.0,0.1,0.12,0.0,0.31,0.17,0.28,0.0
97,3.2,0.98,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.3,0.14,0.0,0.07,0.12,0.0,0.23,0.19,0.25,0.0
98,3.233,0.98,0.0,0.04,0.88,0.0,0.0,0.0,0.0,0.27,0.15,0.0,0.06,0.13,0.0,0.3,0.15,0.22,0.0
99,3.267,0.98,0.0,0.04,0.91,0.04,0.0,0.0,0.0,0.28,0.13,0.0,0.02,0.15,0.03,0.24,0.11,0.16,0.0
100,3.3,0.98,0.0,0.04,0.86,0.04,0.0,0.0,0.0,0.33,0.15,0.0,0.03,0.2,0.03,0.35,0.09,0.23,0.0
101,3.333,0.98,0.0,0.0,0.89,0.05,0.0,0.0,0.0,0.32,0.12,0.0,0.02,0.21,0.03,0.27,0.12,0.2,0.0
102,3.367,0.98,0.0,0.06,0.85,0.02,0.0,0.0,0.0,0.37,0.12,0.0,0.03,0.22,0.0,0.36,0.08,0.22,0.0
103,3.4,0.98,0.0,0.06,0.92,0.05,0.0,0.0,0.0,0.36,0.13,0.0,0.04,0.2,0.0,0.27,0.06,0.12,0.0
104,3.433,0.98,0.0,0.06,0.88,0.07,0.0,0.0,0.0,0.4,0.16,0.0,0.05,0.23,0.0,0.39,0.07,0.21,0.0
105,3.467,0.98,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.38,0.18,0.0,0.03,0.21,0.0,0.28,0.1,0.16,0.0
106,3.5,0.98,0.0,0.01,0.89,0.08,0.0,0.0,0.0,0.38,0.17,0.0,0.01,0.18,0.0,0.36,0.09,0.25,0.0
107,3.533,0.98,0.0,0.01,0.89,0.08,0.0,0.0,0.0,0.36,0.19,0.0,0.02,0.15,0.03,0.26,0.08,0.19,0.0
108,3.567,0.98,0.0,0.06,0.86,0.08,0.0,0.0,0.0,0.28,0.17,0.0,0.03,0.17,0.03,0.38,0.09,0.24,0.0
109,3.6,0.98,0.0,0.04,0.87,0.04,0.0,0.0,0.0,0.29,0.15,0.0,0.09,0.18,0.03,0.29,0.1,0.17,0.0
110,3.633,0.98,0.0,0.04,0.85,0.0,0.0,0.0,0.03,0.31,0.13,0.0,0.07,0.17,0.0,0.34,0.06,0.24,0.0
111,3.667,0.98,0.0,0.0,0.85,0.04,0.0,0.0,0.05,0.36,0.1,0.0,0.06,0.1,0.0,0.24,0.06,0.2,0.0
112,3.7,0.98,0.0,0.0,0.82,0.19,0.0,0.0,0.05,0.38,0.15,0.0,0.0,0.12,0.0,0.31,0.04,0.23,0.0
113,3.733,0.98,0.0,0.03,0.87,0.37,0.0,0.0,0.02,0.34,0.11,0.0,0.0,0.14,0.01,0.21,0.09,0.12,0.0
114,3.767,0.98,0.0,0.05,0.87,0.4,0.0,0.0,0.0,0.33,0.16,0.0,0.05,0.16,0.01,0.27,0.11,0.17,0.0
115,3.8,0.98,0.0,0.07,0.95,0.31,0.0,0.0,0.0,0.3,0.13,0.0,0.05,0.15,0.02,0.16,0.11,0.1,0.0
116,3.833,0.98,0.01,0.14,0.94,0.17,0.0,0.0,0.0,0.31,0.19,0.0,0.11,0.08,0.01,0.26,0.15,0.16,0.0
