frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
40,1.3,0.98,0.43,0.37,0.84,0.1,0.0,0.09,0.0,0.18,0.14,0.0,0.21,0.16,0.0,0.0,0.7,0.21,0.05
41,1.333,0.98,0.42,0.29,0.83,0.16,0.0,0.08,0.0,0.18,0.15,0.0,0.19,0.14,0.0,0.0,0.67,0.25,0.01
42,1.367,0.98,0.41,0.25,0.83,0.06,0.0,0.13,0.0,0.21,0.16,0.0,0.15,0.07,0.0,0.0,0.66,0.21,0.01
43,1.4,0.98,0.44,0.23,0.82,0.18,0.0,0.05,0.0,0.26,0.19,0.0,0.24,0.05,0.0,0.0,0.61,0.24,0.0
44,1.433,0.98,0.49,0.29,0.85,0.16,0.0,0.05,0.0,0.26,0.19,0.0,0.22,0.02,0.0,0.0,0.62,0.19,0.0
45,1.467,0.98,0.49,0.38,0.87,0.2,0.0,0.0,0.0,0.29,0.21,0.0,0.27,0.02,0.0,0.0,0.61,0.19,0.0
46,1.5,0.98,0.48,0.46,0.92,0.13,0.0,0.01,0.0,0.3,0.22,0.0,0.18,0.0,0.0,0.0,0.63,0.16,0.0
47,1.533,0.98,0.49,0.42,0.98,0.1,0.0,0.01,0.0,0.31,0.24,0.0,0.21,0.04,0.0,0.0,0.61,0.18,0.0
48,1.567,0.98,0.53,0.33,0.96,0.1,0.0,0.01,0.0,0.29,0.23,0.0,0.21,0.07,0.0,0.0,0.67,0.18,0.0
49,1.6,0.98,0.55,0.27,0.94,0.12,0.0,0.0,0.0,0.25,0.23,0.0,0.29,0.11,0.0,0.0,0.68,0.22,0.0
50,1.633,0.98,0.55,0.26,0.82,0.23,0.0,0.0,0.0,0.23,0.23,0.0,0.3,0.1,0.0,0.0,0.73,0.19,0.0
51,1.667,0.98,0.56,0.33,0.81,0.26,0.0,0.0,0.0,0.23,0.24,0.0,0.32,0.07,0.0,0.0,0.67,0.21,0.0
52,1.7,0.98,0.56,0.33,0.78,0.29,0.0,0.0,0.0,0.24,0.25,0.0,0.26,0.05,0.0,0.0,0.65,0.18,0.0
53,1.733,0.98,0.54,0.34,0.82,0.27,0.0,0.0,0.0,0.27,0.24,0.0,0.24,0.02,0.0,0.0,0.64,0.21,0.0
54,1.767,0.98,0.51,0.36,0.8,0.26,0.0,0.0,0.0,0.3,0.25,0.0,0.25,0.03,0.0,0.0,0.68,0.18,0.0
55,1.8,0.98,0.45,0.33,0.76,0.31,0.0,0.07,0.0,0.31,0.26,0.0,0.26,0.03,0.0,0.0,0.72,0.21,0.0
56,1.833,0.98,0.46,0.41,0.7,0.34,0.0,0.16,0.0,0.28,0.29,0.0,0.3,0.03,0.0,0.0,0.77,0.15,0.0
57,1.867,0.98,0.44,0.38,0.73,0.37,0.0,0.2,0.0,0.27,0.29,0.0,0.27,0.02,0.0,0.0,0.77,0.12,0.0
58,1.9,0.98,0.44,0.42,0.72,0.25,0.0,0.12,0.0,0.28,0.29,0.0,0.27,0.01,0.0,0.0,0.78,0.09,0.0
59,1.933,0.98,0.54,0.31,0.8,0.14,0.0,0.03,0.0,0.32,0.3,0.0,0.34,0.01,0.0,0.0,0.74,0.14,0.12
60,1.967,0.98,0.6,0.22,0.87,0.04,0.0,0.31,0.0,0.41,0.32,0.0,0.39,0.0,0.0,0.0,0.7,0.23,0.61
61,2.0,0.98,0.69,0.17,0.97,0.0,0.0,0.65,0.0,0.45,0.35,0.0,0.42,0.0,0.0,0.0,0.69,0.28,0.97
62,2.033,0.98,0.67,0.23,1.0,0.0,0.0,0.71,0.0,0.42,0.33,0.0,0.33,0.0,0.0,0.0,0.68,0.31,1.0
63,2.067,0.98,0.6,0.23,0.91,0.0,0.0,0.43,0.0,0.3,0.3,0.0,0.29,0.03,0.0,0.0,0.75,0.22,0.51
64,2.1,0.98,0.52,0.16,0.84,0.0,0.0,0.09,0.0,0.26,0.29,0.0,0.22,0.08,0.0,0.0,0.76,0.17,0.15
65,2.133,0.98,0.42,0.05,0.76,0.0,0.0,0.02,0.0,0.21,0.29,0.0,0.24,0.12,0.0,0.0,0.82,0.18,0.0
66,2.167,0.98,0.41,0.1,0.77,0.0,0.0,0.02,0.0,0.21,0.26,0.0,0.28,0.09,0.0,0.0,0.86,0.26,0.0
67,2.2,0.98,0.37,0.08,0.83,0.0,0.0,0.06,0.0,0.19,0.24,0.0,0.3,0.04,0.0,0.0,0.83,0.27,0.0
68,2.233,0.98,0.34,0.16,0.83,0.03,0.0,0.08,0.0,0.16,0.22,0.0,0.26,0.0,0.0,0.0,0.81,0.21,0.09
69,2.267,0.98,0.31,0.08,0.84,0.05,0.0,0.1,0.0,0.17,0.24,0.0,0.16,0.0,0.0,0.0,0.74,0.23,0.09
70,2.3,0.98,0.27,0.17,0.8,0.05,0.0,0.05,0.0,0.19,0.23,0.0,0.14,0.0,0.0,0.0,0.78,0.15,0.09
71,2.333,0.98,0.24,0.09,0.83,0.02,0.0,0.16,0.0,0.31,0.23,0.0,0.09,0.0,0.0,0.0,0.75,0.23,0.0
72,2.367,0.98,0.23,0.16,0.75,0.0,0.0,0.27,0.0,0.35,0.21,0.0,0.05,0.0,0.0,0.0,0.74,0.22,0.0
73,2.4,0.98,0.23,0.07,0.76,0.0,0.0,0.37,0.0,0.39,0.18,0.0,0.0,0.0,0.0,0.0,0.71,0.34,0.0
74,2.433,0.98,0.3,0.09,0.7,0.0,0.0,0.28,0.0,0.33,0.18,0.0,0.02,0.0,0.0,0.0,0.74,0.24,0.0
75,2.467,0.98,0.25,0.02,0.74,0.02,0.0,0.25,0.0,0.35,0.17,0.0,0.02,0.0,0.0,0.0,0.76,0.22,0.0
76,2.5,0.98,0.3,0.03,0.7,0.02,0.0,0.25,0.0,0.28,0.16,0.0,0.08,0.0,0.0,0.0,0.75,0.16,0.0
77,2.533,0.98,0.21,0.01,0.76,0.02,0.0,0.28,0.0,0.31,0.16,0.0,0.1,0.0,0.0,0.0,0.72,0.25,0.0
78,2.567,0.98,0.27,0.04,0.76,0.0,0.0,0.21,0.0,0.26,0.15,0.0,0.16,0.0,0.0,0.0,0.7,0.25,0.0
79,2.6,0.98,0.21,0.04,0.82,0.0,0.0,0.11,0.0,0.3,0.16,0.0,0.1,0.0,0.0,0.0,0.73,0.3,0.0
80,2.633,0.98,0.26,0.04,0.78,0.0,0.0,0.06,0.0,0.27,0.17,0.0,0.08,0.0,0.0,0.0,0.76,0.21,0.0
81,2.667,0.98,0.24,0.0,0.85,0.0,0.0,0.02,0.0,0.35,0.19,0.0,0.02,0.01,0.0,0.0,0.78,0.26,0.0
82,2.7,0.98,0.27,0.0,0.79,0.0,0.0,0.06,0.0,0.39,0.2,0.0,0.01,0.01,0.0,0.0,0.72,0.19,0.0
83,2.733,0.98,0.25,0.0,0.83,0.0,0.0,0.08,0.0,0.46,0.21,0.0,0.0,0.01,0.0,0.0,0.65,0.26,0.0
84,2.767,0.98,0.29,0.04,0.77,0.0,0.0,0.12,0.0,0.44,0.22,0.0,0.0,0.0,0.0,0.0,0.59,0.17,0.0
85,2.8,0.98,0.26,0.04,0.85,0.09,0.0,0.12,0.0,0.44,0.23,0.0,0.0,0.0,0.0,0.0,0.59,0.25,0.0
86,2.833,0.98,0.28,0.04,0.74,0.09,0.0,0.18,0.0,0.4,0.23,0.0,0.0,0.0,0.0,0.0,0.58,0.24,0.0
87,2.867,0.98,0.2,0.0,0.71,0.13,0.0,0.14,0.0,0.39,0.22,0.0,0.0,0.0,0.0,0.0,0.63,0.27,0.0
