frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
40,0.65,0.98,0.0,0.0,0.69,0.0,1.38,1.15,0.0,0.26,0.13,0.0,0.0,0.3,0.0,0.02,0.15,0.07,0.0
41,0.667,0.98,0.0,0.0,0.72,0.0,1.41,1.35,0.0,0.31,0.13,0.0,0.0,0.26,0.0,0.01,0.17,0.02,0.0
42,0.683,0.98,0.0,0.0,0.77,0.0,1.4,1.45,0.0,0.28,0.1,0.0,0.0,0.31,0.0,0.0,0.15,0.01,0.0
43,0.7,0.98,0.0,0.0,0.69,0.05,1.38,1.44,0.0,0.2,0.09,0.0,0.0,0.3,0.0,0.0,0.16,0.01,0.0
44,0.717,0.98,0.0,0.0,0.64,0.07,1.33,1.36,0.0,0.12,0.06,0.0,0.0,0.36,0.0,0.01,0.18,0.01,0.01
45,0.733,0.98,0.0,0.0,0.63,0.07,1.32,1.28,0.0,0.11,0.03,0.02,0.0,0.27,0.0,0.0,0.19,0.0,0.01
46,0.75,0.98,0.0,0.0,0.69,0.1,1.31,1.29,0.0,0.13,0.04,0.03,0.0,0.26,0.0,0.0,0.18,0.01,0.01
47,0.767,0.98,0.0,0.0,0.66,0.08,1.32,1.19,0.0,0.14,0.05,0.03,0.0,0.22,0.0,0.0,0.17,0.02,0.0
48,0.783,0.98,0.0,0.0,0.65,0.08,1.33,1.21,0.0,0.18,0.08,0.01,0.0,0.26,0.0,0.0,0.14,0.02,0.0
49,0.8,0.98,0.0,0.0,0.63,0.0,1.35,1.12,0.0,0.21,0.09,0.01,0.0,0.28,0.0,0.0,0.17,0.01,0.0
50,0.817,0.98,0.0,0.0,0.63,0.0,1.38,1.11,0.0,0.21,0.09,0.01,0.0,0.3,0.0,0.0,0.19,0.0,0.0
51,0.833,0.98,0.0,0.0,0.66,0.0,1.4,1.17,0.0,0.18,0.06,0.02,0.0,0.33,0.0,0.0,0.18,0.02,0.0
52,0.85,0.98,0.0,0.0,0.66,0.02,1.39,1.23,0.0,0.13,0.04,0.02,0.0,0.34,0.0,0.02,0.15,0.02,0.02
53,0.867,0.98,0.0,0.0,0.69,0.02,1.41,1.27,0.0,0.13,0.06,0.04,0.0,0.35,0.0,0.02,0.12,0.07,0.04
54,0.883,0.98,0.0,0.0,0.72,0.02,1.4,1.06,0.0,0.14,0.07,0.06,0.0,0.38,0.0,0.02,0.14,0.15,0.04
55,0.9,0.98,0.0,0.0,0.81,0.0,1.41,1.06,0.0,0.17,0.1,0.1,0.0,0.37,0.0,0.0,0.1,0.25,0.02
56,0.917,0.98,0.0,0.0,0.93,0.0,1.38,1.03,0.0,0.16,0.05,0.11,0.0,0.36,0.0,0.0,0.07,0.3,0.0
57,0.933,0.98,0.0,0.0,0.82,0.03,1.39,1.02,0.0,0.16,0.08,0.07,0.0,0.26,0.0,0.0,0.06,0.2,0.04
58,0.95,0.98,0.0,0.0,0.8,0.05,1.4,1.01,0.0,0.14,0.06,0.07,0.0,0.23,0.01,0.0,0.06,0.17,0.04
59,0.967,0.98,0.02,0.0,0.79,0.06,1.43,0.98,0.0,0.19,0.1,0.1,0.0,0.23,0.01,0.0,0.03,0.14,0.04
60,0.983,0.98,0.04,0.0,0.88,0.05,1.44,0.98,0.0,0.21,0.14,0.15,0.0,0.25,0.01,0.0,0.02,0.24,0.0
61,1.0,0.98,0.04,0.0,0.85,0.03,1.47,1.05,0.0,0.25,0.15,0.16,0.0,0.27,0.0,0.0,0.08,0.18,0.01
62,1.017,0.98,0.01,0.0,0.78,0.02,1.45,1.12,0.0,0.2,0.13,0.13,0.02,0.25,0.0,0.0,0.14,0.18,0.01
63,1.033,0.98,0.0,0.0,0.78,0.03,1.42,1.21,0.0,0.17,0.1,0.12,0.02,0.23,0.0,0.0,0.13,0.1,0.0
64,1.05,0.98,0.02,0.0,0.8,0.03,1.42,1.15,0.0,0.21,0.09,0.13,0.02,0.25,0.01,0.0,0.12,0.15,0.0
65,1.067,0.98,0.02,0.0,0.82,0.06,1.37,1.06,0.0,0.26,0.11,0.22,0.0,0.26,0.01,0.0,0.08,0.14,0.0
66,1.083,0.98,0.02,0.0,0.71,0.07,1.36,0.96,0.0,0.31,0.12,0.17,0.0,0.26,0.01,0.0,0.16,0.11,0.0
67,1.1,0.98,0.0,0.0,0.72,0.26,1.32,0.8,0.0,0.28,0.09,0.13,0.0,0.23,0.0,0.01,0.19,0.06,0.0
68,1.117,0.98,0.0,0.0,0.64,0.23,1.3,0.65,0.0,0.28,0.06,0.01,0.0,0.18,0.0,0.01,0.29,0.01,0.0
69,1.133,0.98,0.0,0.0,0.69,0.18,1.29,0.58,0.0,0.24,0.04,0.02,0.0,0.19,0.0,0.04,0.32,0.04,0.0
