frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
498,  0,  16.567,  0.98,  1, 0.29, 0.32, 0.98, 0.07, 0.80, 1.82, 0.00, 0.25, 0.25, 0.00, 0.00, 0.00, 0.10, 0.00, 0.12, 0.00, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
499,  0,  16.600,  0.98,  1, 0.32, 0.36, 0.96, 0.05, 0.79, 1.76, 0.00, 0.21, 0.26, 0.00, 0.00, 0.00, 0.08, 0.00, 0.10, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
500,  0,  16.633,  0.98,  1, 0.26, 0.23, 0.97, 0.02, 0.76, 1.76, 0.00, 0.15, 0.30, 0.00, 0.00, 0.02, 0.09, 0.00, 0.12, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
501,  0,  16.667,  0.98,  1, 0.20, 0.12, 0.97, 0.02, 0.73, 1.75, 0.00, 0.09, 0.34, 0.00, 0.00, 0.06, 0.08, 0.00, 0.14, 0.00, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
502,  0,  16.700,  0.98,  1, 0.10, 0.00, 1.00, 0.00, 0.71, 1.75, 0.00, 0.04, 0.37, 0.00, 0.00, 0.11, 0.11, 0.00, 0.15, 0.00, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
503,  0,  16.733,  0.98,  1, 0.08, 0.00, 0.99, 0.00, 0.71, 1.75, 0.00, 0.03, 0.37, 0.00, 0.00, 0.17, 0.13, 0.00, 0.14, 0.03, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
504,  0,  16.767,  0.98,  1, 0.05, 0.00, 0.93, 0.00, 0.71, 1.71, 0.00, 0.07, 0.36, 0.00, 0.00, 0.15, 0.13, 0.00, 0.10, 0.03, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
505,  0,  16.800,  0.98,  1, 0.05, 0.00, 0.92, 0.00, 0.72, 1.75, 0.00, 0.11, 0.36, 0.00, 0.00, 0.12, 0.10, 0.00, 0.10, 0.03, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
506,  0,  16.833,  0.98,  1, 0.02, 0.00, 0.92, 0.03, 0.70, 1.71, 0.00, 0.10, 0.33, 0.00, 0.00, 0.04, 0.06, 0.00, 0.19, 0.01, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
507,  0,  16.867,  0.98,  1, 0.04, 0.00, 0.95, 0.03, 0.69, 1.69, 0.00, 0.07, 0.33, 0.00, 0.00, 0.01, 0.03, 0.00, 0.25, 0.01, 0.35, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
508,  0,  16.900,  0.98,  1, 0.05, 0.00, 0.94, 0.03, 0.68, 1.69, 0.01, 0.08, 0.33, 0.00, 0.00, 0.00, 0.06, 0.00, 0.26, 0.00, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
509,  0,  16.933,  0.98,  1, 0.03, 0.00, 0.89, 0.00, 0.69, 1.65, 0.01, 0.10, 0.35, 0.00, 0.00, 0.03, 0.07, 0.00, 0.18, 0.03, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
510,  0,  16.967,  0.98,  1, 0.02, 0.00, 0.96, 0.01, 0.71, 1.62, 0.01, 0.14, 0.36, 0.00, 0.00, 0.04, 0.14, 0.00, 0.17, 0.04, 0.28, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
511,  0,  17.000,  0.98,  1, 0.02, 0.00, 0.97, 0.01, 0.72, 1.62, 0.02, 0.14, 0.37, 0.00, 0.00, 0.05, 0.14, 0.00, 0.19, 0.08, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
512,  0,  17.033,  0.98,  1, 0.06, 0.01, 1.03, 0.01, 0.75, 1.68, 0.04, 0.13, 0.36, 0.00, 0.00, 0.02, 0.17, 0.00, 0.23, 0.05, 0.42, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
513,  0,  17.067,  0.98,  1, 0.10, 0.01, 1.05, 0.00, 0.77, 1.80, 0.04, 0.13, 0.37, 0.00, 0.00, 0.01, 0.16, 0.00, 0.22, 0.06, 0.50, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
514,  0,  17.100,  0.98,  1, 0.13, 0.01, 1.08, 0.00, 0.77, 1.79, 0.03, 0.11, 0.35, 0.00, 0.00, 0.00, 0.22, 0.00, 0.20, 0.04, 0.58, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
515,  0,  17.133,  0.98,  1, 0.17, 0.00, 1.12, 0.00, 0.75, 1.84, 0.00, 0.13, 0.35, 0.00, 0.00, 0.00, 0.23, 0.00, 0.16, 0.06, 0.65, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
516,  0,  17.167,  0.98,  1, 0.19, 0.00, 1.12, 0.00, 0.72, 1.81, 0.00, 0.11, 0.33, 0.00, 0.00, 0.00, 0.27, 0.00, 0.16, 0.04, 0.73, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
517,  0,  17.200,  0.98,  1, 0.21, 0.00, 1.14, 0.00, 0.73, 1.90, 0.00, 0.11, 0.34, 0.00, 0.00, 0.00, 0.21, 0.00, 0.13, 0.01, 0.75, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
518,  0,  17.233,  0.98,  1, 0.16, 0.00, 1.10, 0.00, 0.71, 1.88, 0.00, 0.11, 0.32, 0.00, 0.00, 0.00, 0.14, 0.00, 0.14, 0.00, 0.76, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
519,  0,  17.267,  0.98,  1, 0.16, 0.00, 1.05, 0.00, 0.70, 1.95, 0.00, 0.10, 0.33, 0.00, 0.00, 0.00, 0.08, 0.00, 0.20, 0.04, 0.71, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
520,  0,  17.300,  0.98,  1, 0.14, 0.00, 1.04, 0.00, 0.70, 1.95, 0.00, 0.14, 0.32, 0.00, 0.00, 0.00, 0.04, 0.00, 0.24, 0.07, 0.63, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
521,  0,  17.333,  0.98,  1, 0.18, 0.00, 1.09, 0.00, 0.72, 2.00, 0.00, 0.16, 0.34, 0.00, 0.00, 0.00, 0.03, 0.00, 0.26, 0.11, 0.54, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
522,  0,  17.367,  0.98,  1, 0.18, 0.00, 1.18, 0.00, 0.73, 1.98, 0.00, 0.20, 0.33, 0.00, 0.00, 0.00, 0.03, 0.00, 0.21, 0.06, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
523,  0,  17.400,  0.98,  1, 0.15, 0.00, 1.20, 0.00, 0.73, 2.06, 0.00, 0.19, 0.34, 0.00, 0.00, 0.00, 0.04, 0.00, 0.19, 0.04, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
524,  0,  17.433,  0.98,  1, 0.12, 0.00, 1.20, 0.00, 0.73, 2.09, 0.00, 0.20, 0.35, 0.00, 0.00, 0.01, 0.10, 0.00, 0.14, 0.01, 0.52, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
525,  0,  17.467,  0.98,  1, 0.12, 0.00, 1.14, 0.00, 0.73, 2.13, 0.00, 0.25, 0.37, 0.00, 0.00, 0.01, 0.08, 0.00, 0.12, 0.01, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
526,  0,  17.500,  0.98,  1, 0.15, 0.00, 1.13, 0.00, 0.74, 2.04, 0.00, 0.31, 0.38, 0.00, 0.00, 0.02, 0.07, 0.01, 0.13, 0.00, 0.36, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
527,  0,  17.533,  0.98,  1, 0.16, 0.00, 1.11, 0.00, 0.75, 2.05, 0.00, 0.33, 0.38, 0.00, 0.00, 0.02, 0.01, 0.00, 0.14, 0.00, 0.34, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
528,  0,  17.567,  0.98,  1, 0.14, 0.00, 1.15, 0.00, 0.76, 2.06, 0.00, 0.28, 0.35, 0.00, 0.00, 0.02, 0.02, 0.03, 0.16, 0.00, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
529,  0,  17.600,  0.98,  1, 0.11, 0.00, 1.15, 0.00, 0.75, 2.17, 0.01, 0.24, 0.33, 0.00, 0.00, 0.00, 0.03, 0.03, 0.18, 0.00, 0.42, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
530,  0,  17.633,  0.98,  1, 0.06, 0.00, 1.11, 0.00, 0.73, 2.19, 0.01, 0.20, 0.33, 0.00, 0.00, 0.03, 0.03, 0.04, 0.20, 0.00, 0.47, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
531,  0,  17.667,  0.98,  1, 0.02, 0.00, 1.04, 0.00, 0.72, 2.20, 0.01, 0.21, 0.36, 0.00, 0.00, 0.08, 0.06, 0.03, 0.17, 0.00, 0.47, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
532,  0,  17.700,  0.98,  1, 0.00, 0.00, 1.01, 0.00, 0.73, 2.10, 0.00, 0.18, 0.37, 0.00, 0.00, 0.19, 0.04, 0.05, 0.12, 0.00, 0.45, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
533,  0,  17.733,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 0.77, 2.03, 0.00, 0.17, 0.36, 0.00, 0.00, 0.28, 0.04, 0.05, 0.06, 0.00, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
534,  0,  17.767,  0.98,  1, 0.00, 0.00, 1.04, 0.00, 0.77, 1.95, 0.01, 0.21, 0.35, 0.00, 0.00, 0.30, 0.00, 0.02, 0.05, 0.01, 0.46, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
535,  0,  17.800,  0.98,  1, 0.00, 0.00, 1.00, 0.00, 0.75, 1.82, 0.01, 0.25, 0.35, 0.00, 0.00, 0.26, 0.01, 0.00, 0.10, 0.03, 0.54, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
536,  0,  17.833,  0.98,  1, 0.00, 0.00, 0.95, 0.00, 0.74, 1.72, 0.01, 0.26, 0.35, 0.00, 0.00, 0.20, 0.01, 0.00, 0.16, 0.08, 0.58, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
537,  0,  17.867,  0.98,  1, 0.00, 0.00, 0.95, 0.00, 0.75, 1.70, 0.01, 0.23, 0.35, 0.00, 0.00, 0.16, 0.04, 0.00, 0.16, 0.13, 0.57, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
538,  0,  17.900,  0.98,  1, 0.00, 0.00, 0.98, 0.00, 0.75, 1.74, 0.02, 0.19, 0.35, 0.00, 0.00, 0.12, 0.03, 0.00, 0.13, 0.13, 0.54, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
539,  0,  17.933,  0.98,  1, 0.00, 0.00, 0.96, 0.00, 0.75, 1.82, 0.02, 0.17, 0.34, 0.00, 0.00, 0.07, 0.06, 0.00, 0.09, 0.09, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
540,  0,  17.967,  0.98,  1, 0.00, 0.00, 0.90, 0.00, 0.75, 1.88, 0.02, 0.14, 0.34, 0.00, 0.00, 0.04, 0.05, 0.00, 0.11, 0.03, 0.65, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
541,  0,  18.000,  0.98,  1, 0.00, 0.00, 0.93, 0.00, 0.77, 1.93, 0.02, 0.10, 0.32, 0.00, 0.00, 0.02, 0.05, 0.00, 0.14, 0.00, 0.63, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
542,  0,  18.033,  0.98,  1, 0.00, 0.00, 0.92, 0.00, 0.76, 1.85, 0.02, 0.05, 0.32, 0.00, 0.00, 0.04, 0.03, 0.00, 0.20, 0.00, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
543,  0,  18.067,  0.98,  1, 0.01, 0.00, 0.95, 0.03, 0.73, 1.79, 0.01, 0.02, 0.31, 0.00, 0.00, 0.07, 0.03, 0.00, 0.23, 0.00, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
544,  0,  18.100,  0.98,  1, 0.01, 0.00, 0.90, 0.03, 0.70, 1.79, 0.00, 0.00, 0.31, 0.00, 0.00, 0.09, 0.03, 0.00, 0.24, 0.00, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
545,  0,  18.133,  0.98,  1, 0.01, 0.00, 0.94, 0.02, 0.66, 1.90, 0.01, 0.00, 0.30, 0.00, 0.00, 0.11, 0.03, 0.00, 0.25, 0.00, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
546,  0,  18.167,  0.98,  1, 0.03, 0.00, 1.00, 0.00, 0.67, 1.93, 0.06, 0.00, 0.30, 0.00, 0.00, 0.11, 0.00, 0.00, 0.28, 0.01, 0.50, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
547,  0,  18.200,  0.98,  1, 0.05, 0.00, 1.06, 0.00, 0.68, 1.96, 0.08, 0.00, 0.31, 0.00, 0.00, 0.18, 0.06, 0.00, 0.26, 0.01, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
548,  0,  18.233,  0.98,  1, 0.08, 0.00, 1.10, 0.00, 0.71, 1.94, 0.10, 0.00, 0.31, 0.00, 0.00, 0.21, 0.12, 0.00, 0.22, 0.02, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
549,  0,  18.267,  0.98,  1, 0.08, 0.00, 1.09, 0.00, 0.70, 1.95, 0.06, 0.00, 0.32, 0.00, 0.00, 0.29, 0.17, 0.01, 0.13, 0.04, 0.40, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
550,  0,  18.300,  0.98,  1, 0.07, 0.00, 1.12, 0.00, 0.73, 1.94, 0.06, 0.03, 0.33, 0.00, 0.00, 0.25, 0.12, 0.01, 0.13, 0.06, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
551,  0,  18.333,  0.98,  1, 0.03, 0.00, 1.15, 0.00, 0.73, 1.94, 0.04, 0.07, 0.32, 0.00, 0.00, 0.25, 0.07, 0.01, 0.15, 0.09, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
552,  0,  18.367,  0.98,  1, 0.02, 0.00, 1.19, 0.00, 0.71, 1.98, 0.04, 0.08, 0.31, 0.00, 0.00, 0.24, 0.02, 0.00, 0.19, 0.08, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
553,  0,  18.400,  0.98,  1, 0.05, 0.00, 1.19, 0.00, 0.68, 2.01, 0.04, 0.08, 0.29, 0.00, 0.00, 0.29, 0.05, 0.00, 0.23, 0.08, 0.45, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
554,  0,  18.433,  0.98,  1, 0.05, 0.00, 1.17, 0.00, 0.68, 2.07, 0.06, 0.08, 0.29, 0.00, 0.00, 0.31, 0.12, 0.00, 0.22, 0.09, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
555,  0,  18.467,  0.98,  1, 0.05, 0.00, 1.10, 0.00, 0.70, 2.10, 0.06, 0.11, 0.28, 0.00, 0.00, 0.33, 0.17, 0.00, 0.18, 0.07, 0.47, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
556,  0,  18.500,  0.98,  1, 0.02, 0.00, 1.06, 0.00, 0.72, 2.10, 0.05, 0.16, 0.29, 0.00, 0.00, 0.32, 0.14, 0.00, 0.11, 0.06, 0.52, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
557,  0,  18.533,  0.98,  1, 0.05, 0.00, 1.04, 0.00, 0.72, 2.07, 0.05, 0.21, 0.29, 0.00, 0.00, 0.31, 0.11, 0.00, 0.11, 0.05, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
558,  0,  18.567,  0.98,  1, 0.04, 0.00, 1.06, 0.00, 0.74, 2.03, 0.06, 0.25, 0.31, 0.00, 0.00, 0.33, 0.06, 0.00, 0.10, 0.06, 0.59, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
559,  0,  18.600,  0.98,  1, 0.04, 0.00, 1.05, 0.00, 0.75, 2.06, 0.09, 0.27, 0.33, 0.00, 0.00, 0.38, 0.05, 0.00, 0.13, 0.09, 0.58, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
560,  0,  18.633,  0.98,  1, 0.00, 0.00, 1.08, 0.00, 0.74, 2.10, 0.10, 0.28, 0.33, 0.00, 0.00, 0.41, 0.00, 0.00, 0.09, 0.09, 0.53, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
561,  0,  18.667,  0.98,  1, 0.00, 0.00, 1.09, 0.00, 0.72, 2.18, 0.10, 0.23, 0.32, 0.00, 0.00, 0.35, 0.03, 0.00, 0.13, 0.11, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
562,  0,  18.700,  0.98,  1, 0.00, 0.00, 1.08, 0.00, 0.73, 2.14, 0.07, 0.18, 0.32, 0.00, 0.02, 0.28, 0.07, 0.00, 0.11, 0.09, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
563,  0,  18.733,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 0.74, 2.09, 0.03, 0.17, 0.31, 0.00, 0.03, 0.26, 0.14, 0.00, 0.11, 0.08, 0.35, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
564,  0,  18.767,  0.98,  1, 0.00, 0.00, 0.98, 0.01, 0.76, 1.99, 0.01, 0.21, 0.32, 0.00, 0.03, 0.30, 0.17, 0.00, 0.09, 0.11, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
565,  0,  18.800,  0.98,  1, 0.00, 0.00, 1.00, 0.01, 0.75, 1.92, 0.01, 0.25, 0.33, 0.00, 0.02, 0.36, 0.22, 0.00, 0.11, 0.16, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
566,  0,  18.833,  0.98,  1, 0.00, 0.00, 1.00, 0.01, 0.75, 1.89, 0.01, 0.25, 0.34, 0.00, 0.02, 0.37, 0.20, 0.00, 0.11, 0.20, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
567,  0,  18.867,  0.98,  1, 0.00, 0.00, 1.01, 0.01, 0.74, 1.92, 0.03, 0.23, 0.31, 0.00, 0.07, 0.32, 0.22, 0.00, 0.11, 0.14, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
568,  0,  18.900,  0.98,  1, 0.00, 0.00, 1.01, 0.04, 0.73, 1.99, 0.05, 0.23, 0.30, 0.00, 0.06, 0.25, 0.20, 0.00, 0.12, 0.07, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
