frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
95,1.567,0.98,0.0,0.0,0.13,0.01,0.0,0.0,0.02,0.03,0.0,0.37,0.0,0.02,0.0,0.0,0.29,0.39,0.04
96,1.583,0.98,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.03,0.0,0.33,0.0,0.02,0.0,0.0,0.28,0.39,0.03
97,1.6,0.98,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.04,0.0,0.38,0.0,0.03,0.0,0.0,0.26,0.37,0.08
98,1.617,0.98,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.0,0.42,0.0,0.02,0.0,0.0,0.25,0.35,0.1
99,1.633,0.98,0.0,0.0,0.15,0.0,0.0,0.0,0.06,0.01,0.0,0.46,0.05,0.03,0.0,0.0,0.17,0.37,0.1
100,1.65,0.98,0.0,0.0,0.13,0.0,0.0,0.0,0.07,0.08,0.0,0.45,0.05,0.02,0.0,0.0,0.11,0.44,0.05
101,1.667,0.98,0.0,0.0,0.07,0.0,0.0,0.0,0.12,0.08,0.0,0.48,0.05,0.01,0.01,0.0,0.13,0.55,0.0
102,1.683,0.98,0.0,0.0,0.08,0.0,0.0,0.0,0.09,0.08,0.0,0.4,0.03,0.01,0.02,0.0,0.19,0.54,0.0
103,1.7,0.98,0.0,0.0,0.05,0.0,0.0,0.0,0.11,0.09,0.0,0.35,0.08,0.0,0.04,0.0,0.19,0.53,0.0
104,1.717,0.98,0.0,0.0,0.03,0.0,0.0,0.0,0.1,0.15,0.0,0.3,0.11,0.0,0.04,0.0,0.14,0.5,0.0
105,1.733,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.22,0.0,0.34,0.17,0.0,0.04,0.0,0.1,0.55,0.0
106,1.75,0.98,0.0,0.0,0.03,0.0,0.0,0.0,0.11,0.22,0.0,0.4,0.2,0.0,0.02,0.0,0.13,0.5,0.0
107,1.767,0.98,0.0,0.0,0.03,0.01,0.0,0.0,0.08,0.22,0.0,0.38,0.23,0.0,0.02,0.0,0.13,0.43,0.0
108,1.783,0.98,0.0,0.0,0.03,0.01,0.0,0.0,0.08,0.16,0.0,0.5,0.2,0.0,0.01,0.0,0.13,0.28,0.0
109,1.8,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.12,0.0,0.43,0.11,0.0,0.01,0.0,0.13,0.23,0.0
110,1.817,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.51,0.14,0.0,0.01,0.0,0.15,0.19,0.0
111,1.833,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.52,0.17,0.04,0.0,0.0,0.17,0.24,0.0
112,1.85,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.63,0.19,0.05,0.0,0.0,0.17,0.26,0.0
113,1.867,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.25,0.0,0.57,0.23,0.05,0.0,0.0,0.16,0.25,0.0
114,1.883,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.2,0.0,0.45,0.23,0.01,0.0,0.0,0.21,0.28,0.0
115,1.9,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.19,0.0,0.38,0.23,0.0,0.0,0.0,0.17,0.26,0.0
116,1.917,0.98,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.35,0.18,0.0,0.0,0.0,0.19,0.28,0.0
117,1.933,0.98,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.37,0.1,0.0,0.0,0.0,0.14,0.26,0.0
118,1.95,0.98,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.36,0.17,0.0,0.0,0.0,0.16,0.26,0.0
119,1.967,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.1,0.0,0.0,0.0,0.17,0.29,0.0
120,1.983,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.42,0.13,0.0,0.0,0.0,0.22,0.26,0.01
121,2.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.43,0.1,0.0,0.0,0.0,0.25,0.18,0.06
122,2.017,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.33,0.09,0.0,0.0,0.0,0.21,0.09,0.06
123,2.033,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.31,0.06,0.0,0.0,0.0,0.17,0.07,0.05
124,2.05,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.35,0.03,0.0,0.0,0.0,0.16,0.11,0.1
125,2.067,0.98,0.01,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.39,0.03,0.0,0.0,0.0,0.25,0.13,0.15
126,2.083,0.98,0.01,0.0,0.03,0.06,0.0,0.0,0.06,0.0,0.0,0.41,0.07,0.0,0.0,0.0,0.37,0.19,0.27
127,2.1,0.98,0.01,0.0,0.03,0.06,0.0,0.0,0.08,0.0,0.0,0.46,0.09,0.0,0.0,0.0,0.44,0.26,0.2
128,2.117,0.98,0.0,0.0,0.03,0.0,0.0,0.0,0.1,0.0,0.0,0.52,0.12,0.0,0.0,0.0,0.4,0.35,0.19
129,2.133,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.55,0.1,0.0,0.0,0.0,0.32,0.36,0.19
130,2.15,0.98,0.0,0.0,0.02,0.01,0.0,0.0,0.1,0.0,0.0,0.45,0.07,0.0,0.0,0.0,0.25,0.38,0.25
131,2.167,0.98,0.0,0.0,0.03,0.01,0.0,0.0,0.08,0.0,0.0,0.44,0.05,0.0,0.0,0.0,0.25,0.28,0.32
132,2.183,0.98,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.43,0.02,0.0,0.0,0.0,0.24,0.22,0.28
133,2.2,0.98,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.27,0.2,0.35
134,2.217,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.28,0.23,0.39
135,2.233,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.32,0.26,0.37
136,2.25,0.98,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.39,0.02,0.0,0.0,0.0,0.33,0.26,0.32
137,2.267,0.98,0.0,0.0,0.0,0.1,0.0,0.0,0.01,0.0,0.0,0.39,0.02,0.0,0.0,0.0,0.37,0.28,0.18
138,2.283,0.98,0.0,0.0,0.0,0.1,0.0,0.0,0.01,0.0,0.0,0.42,0.02,0.0,0.0,0.0,0.41,0.28,0.18
139,2.3,0.98,0.02,0.0,0.0,0.13,0.0,0.0,0.01,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.46,0.3,0.16
140,2.317,0.98,0.02,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.48,0.28,0.26
141,2.333,0.98,0.04,0.0,0.0,0.07,0.0,0.0,0.05,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.48,0.29,0.25
142,2.35,0.98,0.03,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.52,0.01,0.0,0.0,0.0,0.47,0.24,0.17
143,2.367,0.98,0.03,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.59,0.01,0.0,0.0,0.0,0.45,0.26,0.06
144,2.383,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.57,0.02,0.0,0.0,0.0,0.42,0.27,0.01
145,2.4,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.54,0.01,0.0,0.0,0.0,0.39,0.26,0.01
146,2.417,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.49,0.01,0.0,0.0,0.0,0.36,0.24,0.0
147,2.433,0.98,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.51,0.03,0.0,0.02,0.0,0.22,0.22,0.0
148,2.45,0.98,0.06,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.56,0.08,0.0,0.03,0.0,0.11,0.26,0.01
149,2.467,0.98,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.59,0.1,0.02,0.12,0.0,0.02,0.21,0.08
150,2.483,0.98,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.6,0.08,0.03,0.16,0.0,0.05,0.23,0.09
151,2.5,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.03,0.03,0.2,0.0,0.07,0.24,0.09
152,2.517,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.01,0.01,0.19,0.0,0.08,0.29,0.02
153,2.533,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.19,0.0,0.06,0.23,0.05
154,2.55,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.05,0.2,0.0,0.03,0.17,0.05
155,2.567,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.09,0.17,0.0,0.0,0.11,0.14
156,2.583,0.98,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.09,0.13,0.0,0.0,0.07,0.18
157,2.6,0.98,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.04,0.14,0.0,0.0,0.11,0.18
158,2.617,0.98,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.16,0.0,0.0,0.11,0.09
159,2.633,0.98,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.13,0.0,0.0,0.16,0.0
160,2.65,0.98,0.06,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.06,0.0,0.0,0.16,0.0
161,2.667,0.98,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.13,0.0
162,2.683,0.98,0.14,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
163,2.7,0.98,0.15,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.01,0.0,0.0,0.0,0.04,0.0
164,2.717,0.98,0.18,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.0,0.0,0.0,0.04,0.0
165,2.733,0.98,0.17,0.09,0.17,0.0,0.0,0.0,0.02,0.0,0.0,0.31,0.0,0.01,0.0,0.0,0.0,0.02,0.0
166,2.75,0.98,0.16,0.13,0.22,0.0,0.0,0.0,0.02,0.01,0.0,0.21,0.02,0.0,0.0,0.0,0.0,0.02,0.0
167,2.767,0.98,0.17,0.15,0.15,0.0,0.0,0.0,0.02,0.01,0.0,0.22,0.02,0.0,0.0,0.01,0.03,0.05,0.0
168,2.783,0.98,0.16,0.08,0.16,0.0,0.0,0.0,0.0,0.02,0.0,0.22,0.09,0.0,0.0,0.01,0.03,0.06,0.0
169,2.8,0.98,0.1,0.04,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.3,0.12,0.04,0.0,0.01,0.08,0.04,0.01
170,2.817,0.98,0.07,0.03,0.08,0.02,0.0,0.0,0.0,0.02,0.0,0.29,0.12,0.07,0.0,0.0,0.05,0.02,0.04
171,2.833,0.98,0.13,0.04,0.06,0.04,0.0,0.0,0.0,0.02,0.0,0.31,0.07,0.07,0.02,0.03,0.05,0.0,0.04
172,2.85,0.98,0.13,0.05,0.06,0.04,0.0,0.0,0.0,0.01,0.0,0.32,0.04,0.03,0.03,0.04,0.05,0.0,0.03
173,2.867,0.98,0.11,0.04,0.05,0.01,0.0,0.0,0.0,0.01,0.0,0.35,0.04,0.0,0.03,0.04,0.08,0.0,0.0
174,2.883,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.01,0.0,0.01,0.15,0.0,0.0
175,2.9,0.98,0.04,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.02,0.01,0.0,0.0,0.22,0.03,0.04
176,2.917,0.98,0.1,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.02,0.01,0.0,0.0,0.25,0.1,0.04
